ReturnKey;ReturnDate;OrderDate;SalesOrderNumber;CustomerKey;ProductKey;ReturnQuantity;UnitPrice;ReturnAmount
1305;11/09/2013;29/08/2013;SO65206;10;588;3;461,694;1385,082
1306;19/04/2013;30/03/2013;SO55256;331;561;3;1430,442;4291,326
1307;07/06/2013;30/05/2013;SO59066;55;561;3;1430,442;4291,326
1308;15/06/2013;30/05/2013;SO59075;179;561;3;1430,442;4291,326
1309;14/01/2012;29/12/2011;SO46666;234;327;3;234,897;704,691
1310;16/03/2012;29/02/2012;SO47366;155;327;3;469,794;1409,382
1311;11/06/2012;30/05/2012;SO48325;418;327;3;469,794;1409,382
1312;14/11/2012;28/10/2012;SO50265;479;327;3;469,794;1409,382
1313;19/05/2012;30/04/2012;SO48066;385;358;3;1229,459;3688,377
1314;18/07/2012;30/06/2012;SO48746;506;362;3;1229,459;3688,377
1315;13/12/2012;28/11/2012;SO50745;61;362;3;1229,459;3688,377
1316;09/05/2012;30/04/2012;SO48066;385;354;3;1242,852;3728,555
1317;08/08/2012;31/07/2012;SO49095;697;354;3;1242,852;3728,555
1318;05/02/2012;29/01/2012;SO47026;476;352;3;1242,852;3728,555
1319;14/02/2012;29/01/2012;SO47045;309;356;3;1242,852;3728,555
1320;09/04/2012;30/03/2012;SO47676;437;356;3;1242,852;3728,555
1321;11/08/2012;31/07/2012;SO49095;697;352;3;1242,852;3728,555
1322;18/08/2012;31/07/2012;SO49166;546;352;3;1242,852;3728,555
1323;09/10/2012;28/09/2012;SO49836;530;352;3;1242,852;3728,555
1324;11/12/2012;28/11/2012;SO50675;327;356;3;1242,852;3728,555
1325;17/05/2013;30/04/2013;SO57186;546;527;3;158,430;475,290
1326;14/02/2013;28/01/2013;SO51715;43;524;3;158,430;475,290
1327;12/05/2013;30/04/2013;SO57186;546;551;3;158,430;475,290
1328;11/09/2013;29/08/2013;SO65155;149;524;3;158,430;475,290
1329;06/09/2013;29/08/2013;SO65206;10;524;3;158,430;475,290
1330;19/11/2013;29/10/2013;SO69476;667;524;3;158,430;475,290
1331;15/05/2013;30/04/2013;SO57036;43;532;3;149,874;449,622
1332;12/05/2013;30/04/2013;SO57105;697;533;3;149,874;449,622
1333;18/05/2013;30/04/2013;SO57105;697;532;3;149,874;449,622
1334;19/05/2013;30/04/2013;SO57186;546;532;3;149,874;449,622
1335;11/02/2012;29/01/2012;SO47056;403;423;3;165,231;495,693
1336;14/03/2012;29/02/2012;SO47366;155;414;3;149,031;447,093
1337;11/04/2012;30/03/2012;SO47676;437;420;3;141,615;424,845
1338;17/04/2012;30/03/2012;SO47726;315;411;3;125,415;376,245
1339;19/05/2012;30/04/2012;SO48066;385;420;3;141,615;424,845
1340;15/06/2012;30/05/2012;SO48325;418;414;3;149,031;447,093
1341;17/06/2012;30/05/2012;SO48395;585;420;3;141,615;424,845
1342;11/10/2012;28/09/2012;SO49825;125;411;3;125,415;376,245
1343;16/12/2012;28/11/2012;SO50726;170;414;3;149,031;447,093
1344;13/01/2013;28/12/2012;SO51106;331;603;3;72,894;218,682
1345;16/01/2011;29/12/2010;SO43685;458;332;3;419,459;1258,377
1346;18/02/2011;29/01/2011;SO43865;328;332;3;419,459;1258,377
1347;05/02/2011;29/01/2011;SO43876;270;328;3;419,459;1258,377
1348;19/03/2011;01/03/2011;SO44085;155;328;3;419,459;1258,377
1349;17/05/2011;01/05/2011;SO44496;191;336;3;419,459;1258,377
1350;08/05/2011;01/05/2011;SO44555;612;332;3;419,459;1258,377
1351;06/10/2011;29/09/2011;SO45795;670;340;3;419,459;1258,377
1352;18/10/2011;29/09/2011;SO45805;549;334;3;419,459;1258,377
1353;13/10/2011;29/09/2011;SO45805;549;338;3;419,459;1258,377
1354;14/11/2011;29/10/2011;SO46036;558;338;3;419,459;1258,377
1355;15/11/2011;29/10/2011;SO46055;527;332;3;419,459;1258,377
1356;16/02/2012;29/01/2012;SO46966;43;367;3;647,994;1943,982
1357;15/12/2011;29/11/2011;SO46356;91;318;3;874,794;2624,382
1358;10/12/2011;29/11/2011;SO46356;91;316;3;874,794;2624,382
1359;10/06/2013;30/05/2013;SO59066;55;578;3;728,910;2186,730
1360;11/05/2013;30/04/2013;SO57036;43;598;3;323,994;971,982
1361;15/06/2013;30/05/2013;SO59066;55;558;3;242,994;728,982
1362;07/02/2012;29/01/2012;SO46966;43;409;3;209,256;627,768
1363;09/12/2011;29/11/2011;SO46356;91;262;3;183,938;551,815
1364;18/12/2011;29/11/2011;SO46356;91;270;3;183,938;551,815
1365;11/06/2013;30/05/2013;SO59066;55;554;3;54,942;164,826
1366;14/06/2013;30/05/2013;SO59066;55;555;3;63,900;191,700
1367;08/06/2013;30/05/2013;SO59066;55;573;3;1430,442;4291,326
1368;06/06/2013;30/05/2013;SO59066;55;574;3;1430,442;4291,326
1369;19/05/2013;30/04/2013;SO57036;43;594;3;338,994;1016,982
1370;10/12/2011;29/11/2011;SO46356;91;220;3;20,187;60,560
1371;16/12/2011;29/11/2011;SO46356;91;223;3;5,187;15,560
1372;12/07/2012;30/06/2012;SO48746;506;224;3;5,187;15,560
1373;13/01/2011;29/12/2010;SO43662;227;262;3;183,938;551,815
1374;17/01/2011;29/12/2010;SO43681;423;342;3;419,459;1258,377
1375;14/02/2011;29/01/2011;SO43861;584;215;3;20,187;60,560
1376;16/02/2011;29/01/2011;SO43879;569;285;3;178,581;535,742
1377;19/02/2011;29/01/2011;SO43883;684;285;3;178,581;535,742
1378;17/03/2011;01/03/2011;SO44079;57;316;3;874,794;2624,382
1379;16/03/2011;01/03/2011;SO44115;366;348;3;2024,994;6074,982
1380;12/03/2011;01/03/2011;SO44120;75;304;3;714,704;2144,113
1381;12/04/2011;31/03/2011;SO44282;442;215;3;20,187;60,560
1382;08/04/2011;31/03/2011;SO44288;514;212;3;20,187;60,560
1383;16/04/2011;31/03/2011;SO44288;514;316;3;874,794;2624,382
1384;17/04/2011;31/03/2011;SO44306;423;326;3;419,459;1258,377
1385;14/04/2011;31/03/2011;SO44314;166;322;3;419,459;1258,377
1386;13/05/2011;01/05/2011;SO44514;650;350;3;2024,994;6074,982
1387;16/05/2011;01/05/2011;SO44518;278;215;3;20,187;60,560
1388;08/05/2011;01/05/2011;SO44535;136;328;3;419,459;1258,377
1389;16/06/2011;31/05/2011;SO44742;57;319;3;874,794;2624,382
1390;11/06/2011;31/05/2011;SO44750;678;220;3;20,187;60,560
1391;15/06/2011;31/05/2011;SO44795;608;296;3;714,704;2144,113
1392;12/07/2011;01/07/2011;SO45062;423;316;3;874,794;2624,382
1393;11/08/2011;01/08/2011;SO45301;78;270;3;183,938;551,815
1394;19/09/2011;29/08/2011;SO45534;581;348;3;2024,994;6074,982
1395;06/09/2011;29/08/2011;SO45554;187;212;3;20,187;60,560
1396;09/10/2011;29/09/2011;SO45786;514;328;3;419,459;1258,377
1397;16/11/2011;29/10/2011;SO46048;384;344;3;2039,994;6119,982
1398;15/11/2011;29/10/2011;SO46062;569;315;3;874,794;2624,382
1399;15/11/2011;29/10/2011;SO46106;287;218;3;5,700;17,100
1400;11/12/2011;29/11/2011;SO46362;187;350;3;843,748;2531,243
1401;14/01/2012;29/12/2011;SO46608;442;466;3;14,129;42,387
1402;08/01/2012;29/12/2011;SO46645;245;396;3;74,838;224,514
1403;10/01/2012;29/12/2011;SO46660;166;341;3;469,794;1409,382
1404;18/01/2012;29/12/2011;SO46662;660;373;3;1308,938;3926,813
1405;06/01/2012;29/12/2011;SO46668;221;369;3;1466,010;4398,030
1406;09/02/2012;29/01/2012;SO46969;381;354;3;1242,852;3728,555
1407;09/02/2012;29/01/2012;SO46988;78;429;3;324,453;973,358
1408;10/02/2012;29/01/2012;SO46993;233;409;3;209,256;627,768
1409;12/02/2012;29/01/2012;SO47008;426;461;3;53,994;161,982
1410;16/02/2012;29/01/2012;SO47008;426;415;3;198,036;594,108
1411;13/02/2012;29/01/2012;SO47012;66;462;3;14,129;42,387
1412;08/02/2012;29/01/2012;SO47024;435;352;3;1242,852;3728,555
1413;13/02/2012;29/01/2012;SO47025;666;377;3;1308,938;3926,813
1414;17/02/2012;29/01/2012;SO47037;84;339;3;469,794;1409,382
1415;09/02/2012;29/01/2012;SO47042;566;462;3;14,129;42,387
1416;10/02/2012;29/01/2012;SO47050;432;337;3;469,794;1409,382
1417;14/02/2012;29/01/2012;SO47053;45;321;3;469,794;1409,382
1418;18/03/2012;29/02/2012;SO47355;24;439;3;780,818;2342,455
1419;13/03/2012;29/02/2012;SO47355;24;321;3;469,794;1409,382
1420;13/03/2012;29/02/2012;SO47359;118;308;3;744,273;2232,818
1421;17/03/2012;29/02/2012;SO47367;644;383;3;600,263;1800,788
1422;21/03/2012;29/02/2012;SO47369;239;414;3;149,031;447,093
1423;17/03/2012;29/02/2012;SO47400;133;289;3;744,273;2232,818
1424;16/03/2012;29/02/2012;SO47422;130;257;3;183,938;551,815
1425;10/03/2012;29/02/2012;SO47422;130;441;3;780,818;2342,455
1426;07/03/2012;29/02/2012;SO47450;54;466;3;14,129;42,387
1427;10/04/2012;30/03/2012;SO47668;299;331;3;469,794;1409,382
1428;08/04/2012;30/03/2012;SO47670;514;369;3;1466,010;4398,030
1429;08/04/2012;30/03/2012;SO47670;514;459;3;53,994;161,982
1430;13/04/2012;30/03/2012;SO47670;514;435;3;324,453;973,358
1431;11/05/2012;30/04/2012;SO47962;18;396;3;74,838;224,514
1432;09/05/2012;30/04/2012;SO47992;487;362;3;1229,459;3688,377
1433;14/05/2012;30/04/2012;SO47999;650;409;3;209,256;627,768
1434;18/05/2012;30/04/2012;SO48026;684;383;3;600,263;1800,788
1435;13/05/2012;30/04/2012;SO48050;666;239;3;780,818;2342,455
1436;18/05/2012;30/04/2012;SO48052;435;367;3;647,994;1943,982
1437;19/05/2012;30/04/2012;SO48063;566;364;3;647,994;1943,982
1438;09/05/2012;30/04/2012;SO48071;345;470;3;22,794;68,382
1439;15/06/2012;30/05/2012;SO48299;118;447;3;15,000;45,000
1440;17/06/2012;30/05/2012;SO48311;239;415;3;198,036;594,108
1441;18/06/2012;30/05/2012;SO48311;239;464;3;14,129;42,387
1442;18/06/2012;30/05/2012;SO48359;90;265;3;202,332;606,996
1443;09/06/2012;30/05/2012;SO48384;608;367;3;647,994;1943,982
1444;08/06/2012;30/05/2012;SO48392;54;447;3;15,000;45,000
1445;20/06/2012;30/05/2012;SO48392;54;343;3;469,794;1409,382
1446;10/06/2012;30/05/2012;SO48396;490;289;3;744,273;2232,818
1447;14/06/2012;30/05/2012;SO48397;457;356;3;1242,852;3728,555
1448;07/07/2012;30/06/2012;SO48754;442;464;3;14,129;42,387
1449;17/07/2012;30/06/2012;SO48769;221;331;3;469,794;1409,382
1450;21/07/2012;30/06/2012;SO48776;414;410;3;36,447;109,341
1451;16/07/2012;30/06/2012;SO48778;496;469;3;22,794;68,382
1452;14/07/2012;30/06/2012;SO48778;496;358;3;1229,459;3688,377
1453;09/07/2012;30/06/2012;SO48786;660;273;3;202,332;606,996
1454;09/08/2012;31/07/2012;SO49040;18;393;3;137,694;413,082
1455;08/08/2012;31/07/2012;SO49070;317;373;3;1308,938;3926,813
1456;16/08/2012;31/07/2012;SO49113;233;447;3;15,000;45,000
1457;07/08/2012;31/07/2012;SO49149;566;469;3;22,794;68,382
1458;21/08/2012;31/07/2012;SO49158;108;464;3;14,129;42,387
1459;10/09/2012;28/08/2012;SO49473;90;323;3;469,794;1409,382
1460;08/09/2012;28/08/2012;SO49484;118;230;3;28,840;86,521
1461;07/09/2012;28/08/2012;SO49490;24;433;3;324,453;973,358
1462;08/09/2012;28/08/2012;SO49490;24;327;3;469,794;1409,382
1463;06/09/2012;28/08/2012;SO49498;239;389;3;600,263;1800,788
1464;17/09/2012;28/08/2012;SO49515;490;354;3;1242,852;3728,555
1465;10/09/2012;28/08/2012;SO49538;3;221;3;20,187;60,560
1466;15/10/2012;28/09/2012;SO49827;299;242;3;780,818;2342,455
1467;11/10/2012;28/09/2012;SO49827;299;385;3;600,263;1800,788
1468;17/10/2012;28/09/2012;SO49851;184;399;3;33,775;101,324
1469;14/10/2012;28/09/2012;SO49855;442;367;3;647,994;1943,982
1470;12/10/2012;28/09/2012;SO49856;227;439;3;780,818;2342,455
1471;14/10/2012;28/09/2012;SO49879;496;367;3;647,994;1943,982
1472;11/10/2012;28/09/2012;SO49884;166;377;3;1308,938;3926,813
1473;09/10/2012;28/09/2012;SO49893;523;381;3;600,263;1800,788
1474;16/10/2012;28/09/2012;SO49893;523;453;3;35,994;107,982
1475;12/11/2012;28/10/2012;SO50195;653;360;3;1229,459;3688,377
1476;11/11/2012;28/10/2012;SO50209;487;409;3;209,256;627,768
1477;15/11/2012;28/10/2012;SO50213;381;364;3;647,994;1943,982
1478;16/11/2012;28/10/2012;SO50228;396;427;3;209,256;627,768
1479;12/11/2012;28/10/2012;SO50290;666;407;3;65,602;196,805
1480;10/11/2012;28/10/2012;SO50292;435;397;3;24,295;72,884
1481;18/11/2012;28/10/2012;SO50311;108;453;3;35,994;107,982
1482;14/12/2012;28/11/2012;SO50671;644;369;3;1466,010;4398,030
1483;06/12/2012;28/11/2012;SO50703;90;233;3;28,840;86,521
1484;19/12/2012;28/11/2012;SO50703;90;265;3;202,332;606,996
1485;13/12/2012;28/11/2012;SO50723;675;267;3;202,332;606,996
1486;10/12/2012;28/11/2012;SO50727;54;381;3;600,263;1800,788
1487;11/12/2012;28/11/2012;SO50748;3;464;3;14,129;42,387
1488;09/12/2012;28/11/2012;SO50748;3;323;3;469,794;1409,382
1489;07/01/2013;28/12/2012;SO51124;245;474;3;41,994;125,982
1490;08/01/2013;28/12/2012;SO51124;245;363;3;1376,994;4130,982
1491;15/01/2013;28/12/2012;SO51126;205;569;3;334,058;1002,173
1492;05/01/2013;28/12/2012;SO51130;442;525;3;158,430;475,290
1493;05/01/2013;28/12/2012;SO51140;660;287;3;202,332;606,996
1494;05/01/2013;28/12/2012;SO51153;166;404;3;26,724;80,172
1495;17/01/2013;28/12/2012;SO51154;221;386;3;672,294;2016,882
1496;18/01/2013;28/12/2012;SO51154;221;378;3;1466,010;4398,030
1497;14/02/2013;28/01/2013;SO51691;18;558;3;242,994;728,982
1498;07/02/2013;28/01/2013;SO51748;233;597;3;323,994;971,982
1499;06/02/2013;28/01/2013;SO51825;345;599;3;323,994;971,982
1500;17/02/2013;28/01/2013;SO51839;84;281;3;202,332;606,996
1501;09/02/2013;28/01/2013;SO51856;435;594;3;338,994;1016,982
1502;20/03/2013;28/02/2013;SO53524;611;573;3;1430,442;4291,326
1503;07/03/2013;28/02/2013;SO53535;154;576;3;1430,442;4291,326
1504;13/03/2013;28/02/2013;SO53618;351;521;3;16,272;48,816
1505;11/04/2013;30/03/2013;SO55243;299;418;3;356,898;1070,694
1506;09/04/2013;30/03/2013;SO55249;475;231;3;29,994;89,982
1507;20/04/2013;30/03/2013;SO55276;205;562;3;1430,442;4291,326
1508;07/04/2013;30/03/2013;SO55280;227;481;3;5,394;16,182
1509;19/05/2013;30/04/2013;SO57015;18;527;3;158,430;475,290
1510;08/05/2013;30/04/2013;SO57023;12;546;3;37,254;111,762
1511;17/05/2013;30/04/2013;SO57065;233;501;3;72,876;218,628
1512;10/05/2013;30/04/2013;SO57118;63;357;3;1391,994;4175,982
1513;19/05/2013;30/04/2013;SO57122;84;287;3;202,332;606,996
1514;17/05/2013;30/04/2013;SO57128;345;298;3;809,760;2429,280
1515;07/05/2013;30/04/2013;SO57135;541;599;3;323,994;971,982
1516;19/05/2013;30/04/2013;SO57145;435;595;3;338,994;1016,982
1517;08/05/2013;30/04/2013;SO57154;263;487;3;32,994;98,982
1518;13/06/2013;30/05/2013;SO58916;644;374;3;1466,010;4398,030
1519;14/06/2013;30/05/2013;SO58918;678;463;3;14,694;44,082
1520;15/06/2013;30/05/2013;SO58932;408;502;3;200,052;600,156
1521;20/06/2013;30/05/2013;SO58950;72;374;3;1466,010;4398,030
1522;17/06/2013;30/05/2013;SO58958;281;573;3;1430,442;4291,326
1523;14/06/2013;30/05/2013;SO58971;611;573;3;1430,442;4291,326
1524;17/06/2013;30/05/2013;SO58981;118;601;3;32,394;97,182
1525;16/06/2013;30/05/2013;SO59013;75;544;3;48,594;145,782
1526;06/06/2013;30/05/2013;SO59059;163;577;3;728,910;2186,730
1527;08/06/2013;30/05/2013;SO59068;490;524;3;158,430;475,290
1528;19/07/2013;30/06/2013;SO61179;227;480;3;1,374;4,122
1529;17/07/2013;30/06/2013;SO61184;599;491;3;32,394;97,182
1530;09/07/2013;30/06/2013;SO61184;599;577;3;728,910;2186,730
1531;15/07/2013;30/06/2013;SO61186;514;546;3;37,254;111,762
1532;11/07/2013;30/06/2013;SO61228;81;580;3;1020,594;3061,782
1533;19/08/2013;31/07/2013;SO63152;363;572;3;445,410;1336,230
1534;14/08/2013;31/07/2013;SO63239;84;463;3;14,694;44,082
1535;15/08/2013;31/07/2013;SO63293;260;492;3;602,346;1807,038
1536;11/09/2013;29/08/2013;SO65207;611;562;3;1430,442;4291,326
1537;14/09/2013;29/08/2013;SO65310;3;287;3;202,332;606,996
1538;08/10/2013;29/09/2013;SO67273;475;559;3;12,144;36,432
1539;13/10/2013;29/09/2013;SO67314;414;601;3;32,394;97,182
1540;06/10/2013;29/09/2013;SO67316;496;542;3;24,294;72,882
1541;19/10/2013;29/09/2013;SO67327;660;440;3;858,900;2576,700
1542;13/10/2013;29/09/2013;SO67349;81;467;3;14,694;44,082
1543;12/11/2013;29/10/2013;SO69442;233;603;3;72,894;218,682
1544;15/11/2013;29/10/2013;SO69522;84;480;3;1,374;4,122
1545;12/12/2013;29/11/2013;SO71791;644;440;3;858,900;2576,700
1546;17/12/2013;29/11/2013;SO71794;678;515;3;16,272;48,816
1547;10/12/2013;29/11/2013;SO71824;72;374;3;1466,010;4398,030
1548;11/12/2013;29/11/2013;SO71828;48;576;3;1430,442;4291,326
1549;08/12/2013;29/11/2013;SO71830;281;576;3;1430,442;4291,326
1550;15/12/2013;29/11/2013;SO71839;611;568;3;445,410;1336,230
1551;20/12/2013;29/11/2013;SO71881;21;516;3;23,484;70,452
1552;18/12/2013;29/11/2013;SO71884;544;355;3;1391,994;4175,982
1553;12/05/2012;30/04/2012;SO48056;257;373;3;1308,938;3926,813
1554;20/03/2013;28/02/2013;SO53465;678;588;3;461,694;1385,082
1555;16/06/2013;30/05/2013;SO58956;48;561;3;1430,442;4291,326
1556;18/10/2013;29/09/2013;SO67305;599;562;3;1430,442;4291,326
1557;09/10/2013;29/09/2013;SO67346;451;561;3;1430,442;4291,326
1558;12/12/2013;29/11/2013;SO71796;420;561;3;1430,442;4291,326
1559;12/05/2012;30/04/2012;SO48026;684;327;3;469,794;1409,382
1560;08/10/2012;28/09/2012;SO49845;423;327;3;469,794;1409,382
1561;10/10/2012;28/09/2012;SO49865;81;327;3;469,794;1409,382
1562;09/03/2012;29/02/2012;SO47365;678;362;3;1229,459;3688,377
1563;09/03/2012;29/02/2012;SO47435;75;358;3;1229,459;3688,377
1564;14/03/2012;29/02/2012;SO47456;490;362;3;1229,459;3688,377
1565;13/08/2012;31/07/2012;SO49085;653;358;3;1229,459;3688,377
1566;05/12/2012;28/11/2012;SO50716;118;362;3;1229,459;3688,377
1567;18/03/2012;29/02/2012;SO47456;490;354;3;1242,852;3728,555
1568;18/04/2012;30/03/2012;SO47706;414;354;3;1242,852;3728,555
1569;08/10/2012;28/09/2012;SO49855;442;354;3;1242,852;3728,555
1570;16/09/2012;28/08/2012;SO49515;490;356;3;1242,852;3728,555
1571;07/11/2012;28/10/2012;SO50195;653;356;3;1242,852;3728,555
1572;04/11/2012;28/10/2012;SO50306;566;356;3;1242,852;3728,555
1573;13/12/2012;28/11/2012;SO50716;118;352;3;1242,852;3728,555
1574;17/03/2013;28/02/2013;SO53465;678;526;3;158,430;475,290
1575;09/05/2013;30/04/2013;SO57046;650;525;3;158,430;475,290
1576;21/08/2013;31/07/2013;SO63125;378;527;3;158,430;475,290
1577;07/10/2013;29/09/2013;SO67316;496;527;3;158,430;475,290
1578;10/11/2013;29/10/2013;SO69536;435;527;3;158,430;475,290
1579;16/06/2013;30/05/2013;SO58975;187;551;3;158,430;475,290
1580;09/06/2013;30/05/2013;SO58975;187;524;3;158,430;475,290
1581;09/03/2013;28/02/2013;SO53465;678;533;3;149,874;449,622
1582;21/03/2013;28/02/2013;SO53536;118;532;3;149,874;449,622
1583;06/04/2013;30/03/2013;SO55275;245;533;3;149,874;449,622
1584;13/05/2013;30/04/2013;SO57015;18;533;3;149,874;449,622
1585;15/05/2013;30/04/2013;SO57015;18;532;3;149,874;449,622
1586;14/05/2013;30/04/2013;SO57046;650;531;3;149,874;449,622
1587;16/05/2013;30/04/2013;SO57046;650;533;3;149,874;449,622
1588;21/05/2013;30/04/2013;SO57145;435;533;3;149,874;449,622
1589;16/10/2013;29/09/2013;SO67295;245;532;3;149,874;449,622
1590;16/10/2013;29/09/2013;SO67316;496;531;3;149,874;449,622
1591;07/11/2011;29/10/2011;SO46045;584;279;3;178,581;535,742
1592;07/01/2012;29/12/2011;SO46616;514;414;3;149,031;447,093
1593;07/01/2012;29/12/2011;SO46616;514;423;3;165,231;495,693
1594;12/01/2012;29/12/2011;SO46625;475;411;3;125,415;376,245
1595;07/01/2012;29/12/2011;SO46625;475;391;3;88,932;266,796
1596;12/01/2012;29/12/2011;SO46655;414;411;3;125,415;376,245
1597;05/01/2012;29/12/2011;SO46655;414;420;3;141,615;424,845
1598;09/03/2012;29/02/2012;SO47355;24;423;3;165,231;495,693
1599;14/03/2012;29/02/2012;SO47365;678;396;3;74,838;224,514
1600;08/03/2012;29/02/2012;SO47435;75;411;3;125,415;376,245
1601;17/03/2012;29/02/2012;SO47435;75;391;3;88,932;266,796
1602;17/04/2012;30/03/2012;SO47716;660;414;3;149,031;447,093
1603;12/05/2012;30/04/2012;SO48026;684;414;3;149,031;447,093
1604;10/05/2012;30/04/2012;SO48075;45;414;3;149,031;447,093
1605;11/06/2012;30/05/2012;SO48356;187;391;3;88,932;266,796
1606;09/06/2012;30/05/2012;SO48375;75;396;3;74,838;224,514
1607;07/06/2012;30/05/2012;SO48375;75;393;3;137,694;413,082
1608;18/06/2012;30/05/2012;SO48396;490;396;3;74,838;224,514
1609;10/06/2012;30/05/2012;SO48396;490;391;3;88,932;266,796
1610;11/07/2012;30/06/2012;SO48745;184;393;3;137,694;413,082
1611;09/08/2012;31/07/2012;SO49125;435;420;3;141,615;424,845
1612;18/11/2012;28/10/2012;SO50195;653;396;3;74,838;224,514
1613;14/11/2012;28/10/2012;SO50195;653;391;3;88,932;266,796
1614;21/03/2013;28/02/2013;SO53536;118;557;3;153,894;461,682
1615;18/04/2013;30/03/2013;SO55275;245;556;3;105,294;315,882
1616;10/05/2013;30/04/2013;SO57046;650;603;3;72,894;218,682
1617;16/08/2013;31/07/2013;SO63125;378;556;3;105,294;315,882
1618;18/10/2013;29/09/2013;SO67295;245;556;3;105,294;315,882
1619;18/10/2013;29/09/2013;SO67316;496;556;3;105,294;315,882
1620;18/12/2013;29/11/2013;SO71845;187;556;3;105,294;315,882
1621;11/12/2013;29/11/2013;SO71845;187;603;3;72,894;218,682
1622;20/05/2011;01/05/2011;SO44525;569;328;3;419,459;1258,377
1623;12/05/2011;01/05/2011;SO44506;584;338;3;419,459;1258,377
1624;14/08/2011;01/08/2011;SO45335;342;328;3;419,459;1258,377
1625;17/09/2011;29/08/2011;SO45535;93;334;3;419,459;1258,377
1626;15/09/2011;29/08/2011;SO45556;575;338;3;419,459;1258,377
1627;14/09/2011;29/08/2011;SO45575;54;338;3;419,459;1258,377
1628;08/06/2013;30/05/2013;SO58916;644;384;3;672,294;2016,882
1629;07/02/2013;28/01/2013;SO51826;693;560;3;728,910;2186,730
1630;11/10/2013;29/09/2013;SO67346;451;579;3;728,910;2186,730
1631;15/05/2013;30/04/2013;SO57046;650;353;3;1391,994;4175,982
1632;11/06/2013;30/05/2013;SO58946;672;564;3;1430,442;4291,326
1633;12/05/2013;30/04/2013;SO57046;650;558;3;242,994;728,982
1634;06/10/2013;29/09/2013;SO67346;451;492;3;602,346;1807,038
1635;11/10/2013;29/09/2013;SO67346;451;500;3;602,346;1807,038
1636;07/06/2013;30/05/2013;SO58946;672;522;3;23,484;70,452
1637;07/05/2013;30/04/2013;SO57046;650;357;3;1391,994;4175,982
1638;09/06/2013;30/05/2013;SO58946;672;573;3;1430,442;4291,326
1639;20/05/2013;30/04/2013;SO57046;650;591;3;338,994;1016,982
1640;13/05/2013;30/04/2013;SO57046;650;595;3;338,994;1016,982
1641;07/05/2013;30/04/2013;SO57046;650;594;3;338,994;1016,982
1642;07/05/2013;30/04/2013;SO57046;650;467;3;14,694;44,082
1643;08/05/2013;30/04/2013;SO57046;650;298;3;809,760;2429,280
1644;21/05/2013;30/04/2013;SO57046;650;306;3;809,760;2429,280
1645;11/05/2013;30/04/2013;SO57046;650;231;3;29,994;89,982
1646;14/01/2011;29/12/2010;SO43668;514;229;4;28,840;115,362
1647;19/01/2011;29/12/2010;SO43680;491;212;4;20,187;80,746
1648;20/03/2011;01/03/2011;SO44079;57;223;4;5,187;20,746
