FinanceKey;Date;OrganizationKey;DepartmentGroupKey;AccountKey;Scenario;Amount
6996;01/07/2011;6;3;82;Actual;40
6997;01/07/2011;6;3;83;Actual;138
6998;01/07/2011;6;3;84;Actual;117
6999;01/07/2011;6;3;85;Actual;111
7000;01/07/2011;6;3;87;Actual;585
7001;01/07/2011;6;3;89;Actual;176
7002;01/07/2011;6;3;90;Actual;270
7003;01/07/2011;6;3;91;Actual;-216
7004;01/07/2011;6;3;92;Actual;360
7005;01/07/2011;6;3;94;Actual;91
7006;01/07/2011;6;2;60;Actual;11336
7007;01/07/2011;6;2;61;Actual;1247
7008;01/07/2011;6;2;62;Actual;1134
7009;01/07/2011;6;2;65;Actual;226
7010;01/07/2011;6;2;66;Actual;205
7011;01/07/2011;6;2;67;Actual;101
7012;01/07/2011;6;2;68;Actual;75
7013;01/07/2011;6;2;69;Actual;23
7014;01/07/2011;6;2;71;Actual;13
7015;01/07/2011;6;2;73;Actual;131
7016;01/07/2011;6;2;74;Actual;166
7017;01/07/2011;6;2;76;Actual;142
7018;01/07/2011;6;2;77;Actual;255
7019;01/07/2011;6;2;78;Actual;79
7020;01/07/2011;6;2;80;Actual;283
7021;01/07/2011;6;2;81;Actual;176
7022;01/07/2011;6;2;82;Actual;18
7023;01/07/2011;6;2;83;Actual;63
7024;01/07/2011;6;2;84;Actual;56
7025;01/07/2011;6;2;85;Actual;51
7026;01/07/2011;6;2;87;Actual;234
7027;01/07/2011;6;2;89;Actual;84
7028;01/07/2011;6;2;90;Actual;129
7029;01/07/2011;6;2;91;Actual;-103
7030;01/07/2011;6;2;92;Actual;172
7031;01/07/2011;6;2;94;Actual;39
7032;01/07/2011;6;2;60;Budget;16722,58
7033;01/07/2011;6;2;61;Budget;1372,8
7034;01/07/2011;6;2;62;Budget;1658,37
7035;01/07/2011;6;2;65;Budget;240,41
7036;01/07/2011;6;2;66;Budget;119,93
7037;01/07/2011;6;2;67;Budget;61,54
7038;01/07/2011;6;2;68;Budget;92,64
7039;01/07/2011;6;2;69;Budget;21,99
7040;01/07/2011;6;2;71;Budget;17,55
7041;01/07/2011;6;2;73;Budget;137,1
7042;01/07/2011;6;2;74;Budget;91,99
7043;01/07/2011;6;2;76;Budget;165,78
7044;01/07/2011;6;2;77;Budget;347,16
7045;01/07/2011;6;2;78;Budget;117,98
7046;01/07/2011;6;2;80;Budget;365,83
7047;01/07/2011;6;2;81;Budget;161,96
7048;01/07/2011;6;2;82;Budget;18,02
7049;01/07/2011;6;2;83;Budget;93,73
7050;01/07/2011;6;2;84;Budget;73,71
7051;01/07/2011;6;2;85;Budget;35,84
7052;01/07/2011;6;2;87;Budget;296,17
7053;01/07/2011;6;2;89;Budget;122,4
7054;01/07/2011;6;2;90;Budget;105,48
7055;01/07/2011;6;2;91;Budget;-64,52
7056;01/07/2011;6;2;92;Budget;186,23
7057;01/07/2011;6;2;94;Budget;46,07
7058;01/07/2011;6;5;60;Budget;12495,51
7059;01/07/2011;6;5;61;Budget;708,07
7060;01/07/2011;6;5;62;Budget;425,15
7061;01/07/2011;6;5;65;Budget;136,15
7062;01/07/2011;6;5;66;Budget;136,05
7063;01/07/2011;6;5;67;Budget;65,08
7064;01/07/2011;6;5;68;Budget;55,01
7065;01/07/2011;6;5;69;Budget;17,86
7066;01/07/2011;6;5;71;Budget;11,02
7067;01/07/2011;6;5;73;Budget;115,58
7068;01/07/2011;6;5;74;Budget;159,81
7069;01/07/2011;6;5;76;Budget;107,97
7070;01/07/2011;6;5;77;Budget;175,97
7071;01/07/2011;6;5;78;Budget;45,23
7072;01/07/2011;6;5;80;Budget;147,51
7073;01/07/2011;6;5;81;Budget;161,28
7074;01/07/2011;6;5;82;Budget;10,84
7075;01/07/2011;6;5;83;Budget;25,7
7076;01/07/2011;6;5;84;Budget;33,79
7077;01/07/2011;6;5;85;Budget;36,03
7078;01/07/2011;6;5;87;Budget;240,57
7079;01/07/2011;6;5;89;Budget;72,65
7080;01/07/2011;6;5;90;Budget;43,79
7081;01/07/2011;6;5;91;Budget;-66,51
7082;01/07/2011;6;5;92;Budget;70,03
7083;01/07/2011;6;5;94;Budget;34,18
7084;01/07/2011;6;5;60;Actual;8580
7085;01/07/2011;6;5;61;Actual;858
7086;01/07/2011;6;5;62;Actual;601
7087;01/07/2011;6;5;65;Actual;125
7088;01/07/2011;6;5;66;Actual;113
7089;01/07/2011;6;5;67;Actual;59
7090;01/07/2011;6;5;68;Actual;43
7091;01/07/2011;6;5;69;Actual;13
7092;01/07/2011;6;5;71;Actual;12
7093;01/07/2011;6;5;73;Actual;81
7094;01/07/2011;6;5;74;Actual;127
7095;01/07/2011;6;5;76;Actual;98
7096;01/07/2011;6;5;77;Actual;176
7097;01/07/2011;6;5;78;Actual;51
7098;01/07/2011;6;5;80;Actual;188
7099;01/07/2011;6;5;81;Actual;116
7100;01/07/2011;6;5;82;Actual;11
7101;01/07/2011;6;5;83;Actual;39
7102;01/07/2011;6;5;84;Actual;33
7103;01/07/2011;6;5;85;Actual;31
7104;01/07/2011;6;5;87;Actual;176
7105;01/07/2011;6;5;89;Actual;49
7106;01/07/2011;6;5;90;Actual;75
7107;01/07/2011;6;5;91;Actual;-60
7108;01/07/2011;6;5;92;Actual;100
7109;01/07/2011;6;5;94;Actual;26
7110;01/07/2011;6;4;60;Actual;17654
7111;01/07/2011;6;4;61;Actual;1942
7112;01/07/2011;6;4;62;Actual;1765
7113;01/07/2011;6;4;65;Actual;410
7114;01/07/2011;6;4;66;Actual;372
7115;01/07/2011;6;4;67;Actual;182
7116;01/07/2011;6;4;68;Actual;137
7117;01/07/2011;6;4;69;Actual;41
7118;01/07/2011;6;4;71;Actual;23
7119;01/07/2011;6;4;73;Actual;237
7120;01/07/2011;6;4;74;Actual;179
7121;01/07/2011;6;4;76;Actual;250
7122;01/07/2011;6;4;77;Actual;450
7123;01/07/2011;6;4;78;Actual;117
7124;01/07/2011;6;4;80;Actual;444
7125;01/07/2011;6;4;81;Actual;275
7126;01/07/2011;6;4;82;Actual;27
7127;01/07/2011;6;4;83;Actual;93
7128;01/07/2011;6;4;84;Actual;77
7129;01/07/2011;6;4;85;Actual;74
7130;01/07/2011;6;4;87;Actual;410
7131;01/07/2011;6;4;89;Actual;116
7132;01/07/2011;6;4;90;Actual;178
7133;01/07/2011;6;4;91;Actual;-142
7134;01/07/2011;6;4;92;Actual;238
7135;01/07/2011;6;4;94;Actual;62
7136;01/07/2011;6;4;60;Budget;18253,43
7137;01/07/2011;6;4;61;Budget;1738,05
7138;01/07/2011;6;4;62;Budget;983,45
7139;01/07/2011;6;4;65;Budget;572,17
7140;01/07/2011;6;4;66;Budget;542,79
7141;01/07/2011;6;4;67;Budget;213,11
7142;01/07/2011;6;4;68;Budget;81,17
7143;01/07/2011;6;4;69;Budget;56,85
7144;01/07/2011;6;4;71;Budget;23,16
7145;01/07/2011;6;4;73;Budget;268,34
7146;01/07/2011;6;4;74;Budget;246,74
7147;01/07/2011;6;4;76;Budget;195,46
7148;01/07/2011;6;4;77;Budget;546,48
7149;01/07/2011;6;4;78;Budget;91,27
7150;01/07/2011;6;4;80;Budget;661,14
7151;01/07/2011;6;4;81;Budget;170,76
7152;01/07/2011;6;4;82;Budget;24,33
7153;01/07/2011;6;4;83;Budget;87,41
7154;01/07/2011;6;4;84;Budget;108,58
7155;01/07/2011;6;4;85;Budget;99,06
7156;01/07/2011;6;4;87;Budget;219,35
7157;01/07/2011;6;4;89;Budget;133,49
7158;01/07/2011;6;4;90;Budget;127,64
7159;01/07/2011;6;4;91;Budget;-211,2
7160;01/07/2011;6;4;92;Budget;271,13
7161;01/07/2011;6;4;94;Budget;56,73
7162;01/08/2011;8;6;52;Actual;40270,01
7163;01/08/2011;8;6;53;Actual;20136,3
7164;01/08/2011;8;6;54;Actual;2,6
7165;01/08/2011;8;6;56;Actual;216364,2
7166;01/08/2011;8;6;60;Actual;19819,63
7167;01/08/2011;8;6;61;Actual;1585,96
7168;01/08/2011;8;6;62;Actual;1188,98
7169;01/08/2011;8;6;63;Actual;25168,22
7170;01/08/2011;8;6;65;Actual;232,9
7171;01/08/2011;8;6;66;Actual;211,69
7172;01/08/2011;8;6;67;Actual;110,17
7173;01/08/2011;8;6;68;Actual;82,9
7174;01/08/2011;8;6;69;Actual;23,81
7175;01/08/2011;8;6;71;Actual;23,81
7176;01/08/2011;8;6;72;Actual;2013,24
7177;01/08/2011;8;6;73;Actual;166,24
7178;01/08/2011;8;6;74;Actual;251,09
7179;01/08/2011;8;6;76;Actual;3999,64
7180;01/08/2011;8;6;77;Actual;384,42
7181;01/08/2011;8;6;78;Actual;137,45
7182;01/08/2011;8;6;80;Actual;478,36
7183;01/08/2011;8;6;81;Actual;296,54
7184;01/08/2011;8;6;82;Actual;29,87
7185;01/08/2011;8;6;83;Actual;105,63
7186;01/08/2011;8;6;84;Actual;91,99
7187;01/08/2011;8;6;85;Actual;84,42
7188;01/08/2011;8;6;87;Actual;410,18
7189;01/08/2011;8;6;89;Actual;90,48
7190;01/08/2011;8;6;90;Actual;137,45
7191;01/08/2011;8;6;91;Actual;-108,01
7192;01/08/2011;8;6;92;Actual;182,9
7193;01/08/2011;8;6;94;Actual;44435,24
7194;01/08/2011;8;6;51;Actual;503384,7
7195;01/08/2011;7;6;52;Actual;43751
7196;01/08/2011;7;6;53;Actual;6250
7197;01/08/2011;7;6;54;Actual;5
7198;01/08/2011;7;6;56;Actual;171670
7199;01/08/2011;7;6;57;Actual;26042
7200;01/08/2011;7;6;60;Actual;25480
7201;01/08/2011;7;6;61;Actual;3057
7202;01/08/2011;7;6;62;Actual;2038
7203;01/08/2011;7;6;63;Actual;31251
7204;01/08/2011;7;6;65;Actual;469
7205;01/08/2011;7;6;66;Actual;426
7206;01/08/2011;7;6;67;Actual;217
7207;01/08/2011;7;6;68;Actual;161
7208;01/08/2011;7;6;69;Actual;47
7209;01/08/2011;7;6;71;Actual;56
7210;01/08/2011;7;6;72;Actual;2500
7211;01/08/2011;7;6;73;Actual;300
7212;01/08/2011;7;6;74;Actual;218
7213;01/08/2011;7;6;76;Actual;5403
7214;01/08/2011;7;6;77;Actual;636
7215;01/08/2011;7;6;78;Actual;195
7216;01/08/2011;7;6;80;Actual;757
7217;01/08/2011;7;6;81;Actual;468
7218;01/08/2011;7;6;82;Actual;48
7219;01/08/2011;7;6;83;Actual;169
7220;01/08/2011;7;6;84;Actual;148
7221;01/08/2011;7;6;85;Actual;135
7222;01/08/2011;7;6;87;Actual;630
7223;01/08/2011;7;6;89;Actual;144
7224;01/08/2011;7;6;90;Actual;222
7225;01/08/2011;7;6;91;Actual;-178
7226;01/08/2011;7;6;92;Actual;296
7227;01/08/2011;7;6;94;Actual;68492
7228;01/08/2011;7;6;51;Actual;625022
7229;01/08/2011;3;6;52;Actual;5613
7230;01/08/2011;3;6;53;Actual;1871
7231;01/08/2011;3;6;56;Actual;87865
7232;01/08/2011;3;6;57;Actual;3118
7233;01/08/2011;3;6;60;Actual;16000
7234;01/08/2011;3;6;61;Actual;1440
7235;01/08/2011;3;6;62;Actual;1120
7236;01/08/2011;3;6;63;Actual;1871
7237;01/08/2011;3;6;65;Actual;244
7238;01/08/2011;3;6;66;Actual;222
7239;01/08/2011;3;6;67;Actual;112
7240;01/08/2011;3;6;68;Actual;84
7241;01/08/2011;3;6;69;Actual;24
7242;01/08/2011;3;6;71;Actual;24
7243;01/08/2011;3;6;72;Actual;281
7244;01/08/2011;3;6;73;Actual;161
7245;01/08/2011;3;6;74;Actual;104
7246;01/08/2011;3;6;76;Actual;929
7247;01/08/2011;3;6;77;Actual;353
7248;01/08/2011;3;6;78;Actual;107
7249;01/08/2011;3;6;80;Actual;416
7250;01/08/2011;3;6;81;Actual;257
7251;01/08/2011;3;6;82;Actual;26
7252;01/08/2011;3;6;83;Actual;90
7253;01/08/2011;3;6;84;Actual;78
7254;01/08/2011;3;6;85;Actual;72
7255;01/08/2011;3;6;87;Actual;360
7256;01/08/2011;3;6;89;Actual;151
7257;01/08/2011;3;6;90;Actual;232
7258;01/08/2011;3;6;91;Actual;-186
7259;01/08/2011;3;6;92;Actual;310
7260;01/08/2011;3;6;94;Actual;8246
7261;01/08/2011;3;6;51;Actual;187106
7262;01/08/2011;5;6;52;Actual;15352
7263;01/08/2011;5;6;53;Actual;19190
7264;01/08/2011;5;6;54;Actual;1
7265;01/08/2011;5;6;56;Actual;102458
7266;01/08/2011;5;6;57;Actual;15991
7267;01/08/2011;5;6;60;Actual;27440
7268;01/08/2011;5;6;61;Actual;2195
7269;01/08/2011;5;6;62;Actual;2195
7270;01/08/2011;5;6;63;Actual;11514
7271;01/08/2011;5;6;65;Actual;455
7272;01/08/2011;5;6;66;Actual;414
7273;01/08/2011;5;6;67;Actual;210
7274;01/08/2011;5;6;68;Actual;161
7275;01/08/2011;5;6;69;Actual;46
7276;01/08/2011;5;6;71;Actual;63
7277;01/08/2011;5;6;72;Actual;383
7278;01/08/2011;5;6;73;Actual;300
7279;01/08/2011;5;6;74;Actual;215
7280;01/08/2011;5;6;76;Actual;3420
7281;01/08/2011;5;6;77;Actual;630
7282;01/08/2011;5;6;78;Actual;178
7283;01/08/2011;5;6;80;Actual;668
7284;01/08/2011;5;6;81;Actual;414
7285;01/08/2011;5;6;82;Actual;40
7286;01/08/2011;5;6;83;Actual;140
7287;01/08/2011;5;6;84;Actual;116
7288;01/08/2011;5;6;85;Actual;112
7289;01/08/2011;5;6;87;Actual;630
7290;01/08/2011;5;6;89;Actual;113
7291;01/08/2011;5;6;90;Actual;174
7292;01/08/2011;5;6;91;Actual;-139
7293;01/08/2011;5;6;92;Actual;232
7294;01/08/2011;5;6;94;Actual;29232
7295;01/08/2011;5;6;51;Actual;383801
7296;01/08/2011;4;6;52;Actual;11389
7297;01/08/2011;4;6;53;Actual;18982
7298;01/08/2011;4;6;56;Actual;132512
7299;01/08/2011;4;6;57;Actual;6327
7300;01/08/2011;4;6;60;Actual;29120
7301;01/08/2011;4;6;61;Actual;3203
7302;01/08/2011;4;6;62;Actual;2329
7303;01/08/2011;4;6;63;Actual;11389
7304;01/08/2011;4;6;65;Actual;469
7305;01/08/2011;4;6;66;Actual;426
7306;01/08/2011;4;6;67;Actual;217
7307;01/08/2011;4;6;68;Actual;161
7308;01/08/2011;4;6;69;Actual;47
7309;01/08/2011;4;6;71;Actual;42
7310;01/08/2011;4;6;72;Actual;759
7311;01/08/2011;4;6;73;Actual;300
7312;01/08/2011;4;6;74;Actual;218
7313;01/08/2011;4;6;76;Actual;3421
7314;01/08/2011;4;6;77;Actual;636
7315;01/08/2011;4;6;78;Actual;199
7316;01/08/2011;4;6;80;Actual;779
7317;01/08/2011;4;6;81;Actual;482
7318;01/08/2011;4;6;82;Actual;50
7319;01/08/2011;4;6;83;Actual;175
7320;01/08/2011;4;6;84;Actual;155
7321;01/08/2011;4;6;85;Actual;140
7322;01/08/2011;4;6;87;Actual;630
7323;01/08/2011;4;6;89;Actual;151
7324;01/08/2011;4;6;90;Actual;233
7325;01/08/2011;4;6;91;Actual;-186
7326;01/08/2011;4;6;92;Actual;310
7327;01/08/2011;4;6;94;Actual;10199
7328;01/08/2011;4;6;51;Actual;379643
7329;01/08/2011;6;6;52;Actual;7493
7330;01/08/2011;6;6;53;Actual;11240
7331;01/08/2011;6;6;56;Actual;113703
7332;01/08/2011;6;6;57;Actual;6244
7333;01/08/2011;6;6;60;Actual;18018
7334;01/08/2011;6;6;61;Actual;1441
7335;01/08/2011;6;6;62;Actual;1621
7336;01/08/2011;6;6;63;Actual;9742
7337;01/08/2011;6;6;65;Actual;369
7338;01/08/2011;6;6;66;Actual;335
7339;01/08/2011;6;6;67;Actual;168
7340;01/08/2011;6;6;68;Actual;127
7341;01/08/2011;6;6;69;Actual;37
7342;01/08/2011;6;6;71;Actual;36
7343;01/08/2011;6;6;72;Actual;731
7344;01/08/2011;6;6;73;Actual;224
7345;01/08/2011;6;6;74;Actual;164
7346;01/08/2011;6;6;76;Actual;2328
7347;01/08/2011;6;6;77;Actual;438
7348;01/08/2011;6;6;78;Actual;129
7349;01/08/2011;6;6;80;Actual;501
7350;01/08/2011;6;6;81;Actual;310
7351;01/08/2011;6;6;82;Actual;32
7352;01/08/2011;6;6;83;Actual;112
7353;01/08/2011;6;6;84;Actual;100
7354;01/08/2011;6;6;85;Actual;89
7355;01/08/2011;6;6;87;Actual;410
7356;01/08/2011;6;6;89;Actual;150
7357;01/08/2011;6;6;90;Actual;231
7358;01/08/2011;6;6;91;Actual;-185
7359;01/08/2011;6;6;92;Actual;308
7360;01/08/2011;6;6;94;Actual;11521
7361;01/08/2011;6;6;51;Actual;374699
7362;01/08/2011;6;6;52;Budget;8147,09
7363;01/08/2011;6;6;53;Budget;16154,03
7364;01/08/2011;6;6;56;Budget;88546,79
7365;01/08/2011;6;6;57;Budget;4464,52
7366;01/08/2011;6;6;60;Budget;18081,11
7367;01/08/2011;6;6;61;Budget;1379,65
7368;01/08/2011;6;6;62;Budget;1604,67
7369;01/08/2011;6;6;63;Budget;6974,08
7370;01/08/2011;6;6;65;Budget;341,47
7371;01/08/2011;6;6;66;Budget;329,65
7372;01/08/2011;6;6;67;Budget;159,16
7373;01/08/2011;6;6;68;Budget;128
7374;01/08/2011;6;6;69;Budget;46,52
7375;01/08/2011;6;6;71;Budget;36,47
7376;01/08/2011;6;6;72;Budget;434,72
7377;01/08/2011;6;6;73;Budget;288,27
7378;01/08/2011;6;6;74;Budget;94,36
7379;01/08/2011;6;6;76;Budget;1456,04
7380;01/08/2011;6;6;77;Budget;246,39
7381;01/08/2011;6;6;78;Budget;85,56
7382;01/08/2011;6;6;80;Budget;648
7383;01/08/2011;6;6;81;Budget;365,42
7384;01/08/2011;6;6;82;Budget;47,84
7385;01/08/2011;6;6;83;Budget;95,68
7386;01/08/2011;6;6;84;Budget;113,98
7387;01/08/2011;6;6;85;Budget;63,36
7388;01/08/2011;6;6;87;Budget;271,23
7389;01/08/2011;6;6;89;Budget;223,64
7390;01/08/2011;6;6;90;Budget;144,16
7391;01/08/2011;6;6;91;Budget;-205,81
7392;01/08/2011;6;6;92;Budget;186,61
7393;01/08/2011;6;6;94;Budget;17475,07
7394;01/08/2011;6;6;51;Budget;260277,18
7395;01/08/2011;4;6;52;Budget;9029,21
7396;01/08/2011;4;6;53;Budget;14077,67
7397;01/08/2011;4;6;56;Budget;173529,25
7398;01/08/2011;4;6;57;Budget;4607,31
7399;01/08/2011;4;6;60;Budget;44407,33
7400;01/08/2011;4;6;61;Budget;2848,18
7401;01/08/2011;4;6;62;Budget;1314,6
7402;01/08/2011;4;6;63;Budget;9753,38
7403;01/08/2011;4;6;65;Budget;301,85
7404;01/08/2011;4;6;66;Budget;542,42
7405;01/08/2011;4;6;67;Budget;255,71
7406;01/08/2011;4;6;68;Budget;117,79
7407;01/08/2011;4;6;69;Budget;28,52
7408;01/08/2011;4;6;71;Budget;41,18
7409;01/08/2011;4;6;72;Budget;516,43
7410;01/08/2011;4;6;73;Budget;264,57
7411;01/08/2011;4;6;74;Budget;233,58
7412;01/08/2011;4;6;76;Budget;4444,33
7413;01/08/2011;4;6;77;Budget;717,03
7414;01/08/2011;4;6;78;Budget;129,42
7415;01/08/2011;4;6;80;Budget;1096,7
7416;01/08/2011;4;6;81;Budget;367,31
7417;01/08/2011;4;6;82;Budget;32,62
7418;01/08/2011;4;6;83;Budget;254,56
7419;01/08/2011;4;6;84;Budget;201,91
7420;01/08/2011;4;6;85;Budget;81,74
7421;01/08/2011;4;6;87;Budget;849,95
7422;01/08/2011;4;6;89;Budget;173,2
7423;01/08/2011;4;6;90;Budget;172,43
7424;01/08/2011;4;6;91;Budget;-138,29
7425;01/08/2011;4;6;92;Budget;266,16
7426;01/08/2011;4;6;94;Budget;13697,19
7427;01/08/2011;4;6;51;Budget;219199,37
7428;01/08/2011;5;6;52;Budget;16399,84
7429;01/08/2011;5;6;53;Budget;11007,94
7430;01/08/2011;5;6;54;Budget;1,2
7431;01/08/2011;5;6;56;Budget;68564,48
7432;01/08/2011;5;6;57;Budget;11679,29
7433;01/08/2011;5;6;60;Budget;22751,76
7434;01/08/2011;5;6;61;Budget;1941,14
7435;01/08/2011;5;6;62;Budget;2273,84
7436;01/08/2011;5;6;63;Budget;13007,79
7437;01/08/2011;5;6;65;Budget;520,45
7438;01/08/2011;5;6;66;Budget;352,57
7439;01/08/2011;5;6;67;Budget;158,57
7440;01/08/2011;5;6;68;Budget;183,07
7441;01/08/2011;5;6;69;Budget;39,17
7442;01/08/2011;5;6;71;Budget;62,52
7443;01/08/2011;5;6;72;Budget;248,36
7444;01/08/2011;5;6;73;Budget;216,4
7445;01/08/2011;5;6;74;Budget;169,12
7446;01/08/2011;5;6;76;Budget;4474,15
7447;01/08/2011;5;6;77;Budget;601,28
7448;01/08/2011;5;6;78;Budget;224,42
7449;01/08/2011;5;6;80;Budget;725,97
7450;01/08/2011;5;6;81;Budget;243,17
7451;01/08/2011;5;6;82;Budget;38,61
7452;01/08/2011;5;6;83;Budget;107,39
7453;01/08/2011;5;6;84;Budget;160,72
7454;01/08/2011;5;6;85;Budget;67,49
7455;01/08/2011;5;6;87;Budget;875,29
7456;01/08/2011;5;6;89;Budget;147,41
7457;01/08/2011;5;6;90;Budget;221,36
7458;01/08/2011;5;6;91;Budget;-104,6
7459;01/08/2011;5;6;92;Budget;189,53
7460;01/08/2011;5;6;94;Budget;28934,48
7461;01/08/2011;5;6;51;Budget;306190,09
7462;01/08/2011;3;6;52;Budget;7070,74
7463;01/08/2011;3;6;53;Budget;2423
7464;01/08/2011;3;6;56;Budget;108278,84
7465;01/08/2011;3;6;57;Budget;3388,99
7466;01/08/2011;3;6;60;Budget;13548
7467;01/08/2011;3;6;61;Budget;988,46
7468;01/08/2011;3;6;62;Budget;1131,83
7469;01/08/2011;3;6;63;Budget;2027,86
7470;01/08/2011;3;6;65;Budget;333,94
7471;01/08/2011;3;6;66;Budget;155,34
7472;01/08/2011;3;6;67;Budget;120,26
7473;01/08/2011;3;6;68;Budget;128,46
7474;01/08/2011;3;6;69;Budget;23,82
7475;01/08/2011;3;6;71;Budget;24,22
7476;01/08/2011;3;6;72;Budget;157,44
7477;01/08/2011;3;6;73;Budget;159,42
7478;01/08/2011;3;6;74;Budget;76,69
7479;01/08/2011;3;6;76;Budget;679,51
7480;01/08/2011;3;6;77;Budget;327,62
7481;01/08/2011;3;6;78;Budget;140,25
7482;01/08/2011;3;6;80;Budget;364,11
7483;01/08/2011;3;6;81;Budget;364,67
7484;01/08/2011;3;6;82;Budget;21,84
7485;01/08/2011;3;6;83;Budget;113,74
7486;01/08/2011;3;6;84;Budget;88,7
7487;01/08/2011;3;6;85;Budget;98,97
7488;01/08/2011;3;6;87;Budget;351,19
7489;01/08/2011;3;6;89;Budget;215,78
7490;01/08/2011;3;6;90;Budget;138,01
7491;01/08/2011;3;6;91;Budget;-273,15
7492;01/08/2011;3;6;92;Budget;284,37
7493;01/08/2011;3;6;94;Budget;8976,23
7494;01/08/2011;3;6;51;Budget;125216,82
7495;01/08/2011;7;6;52;Budget;61533,06
7496;01/08/2011;7;6;53;Budget;4008,01
7497;01/08/2011;7;6;54;Budget;4,41
7498;01/08/2011;7;6;56;Budget;247942,24
7499;01/08/2011;7;6;57;Budget;33198,53
7500;01/08/2011;7;6;60;Budget;35355,4
7501;01/08/2011;7;6;61;Budget;3269,06
7502;01/08/2011;7;6;62;Budget;1844,04
7503;01/08/2011;7;6;63;Budget;30744,67
7504;01/08/2011;7;6;65;Budget;269,78
7505;01/08/2011;7;6;66;Budget;576,08
7506;01/08/2011;7;6;67;Budget;249,74
7507;01/08/2011;7;6;68;Budget;136,84
7508;01/08/2011;7;6;69;Budget;48,82
7509;01/08/2011;7;6;71;Budget;30,63
7510;01/08/2011;7;6;72;Budget;1340,4
7511;01/08/2011;7;6;73;Budget;298,98
7512;01/08/2011;7;6;74;Budget;180,16
7513;01/08/2011;7;6;76;Budget;3551,97
7514;01/08/2011;7;6;77;Budget;622,77
7515;01/08/2011;7;6;78;Budget;244,4
7516;01/08/2011;7;6;80;Budget;676,61
7517;01/08/2011;7;6;81;Budget;553,45
7518;01/08/2011;7;6;82;Budget;66,33
7519;01/08/2011;7;6;83;Budget;184,95
7520;01/08/2011;7;6;84;Budget;197,25
7521;01/08/2011;7;6;85;Budget;89,05
7522;01/08/2011;7;6;87;Budget;369,48
7523;01/08/2011;7;6;89;Budget;188,8
7524;01/08/2011;7;6;90;Budget;211,85
7525;01/08/2011;7;6;91;Budget;-157,64
7526;01/08/2011;7;6;92;Budget;387,15
7527;01/08/2011;7;6;94;Budget;63588,46
7528;01/08/2011;7;6;51;Budget;456085,91
7529;01/08/2011;8;6;52;Budget;30572,98
7530;01/08/2011;8;6;53;Budget;13749,17
7531;01/08/2011;8;6;54;Budget;2,12
7532;01/08/2011;8;6;56;Budget;191662,54
7533;01/08/2011;8;6;60;Budget;20119,42
7534;01/08/2011;8;6;61;Budget;1848,12
7535;01/08/2011;8;6;62;Budget;767,71
7536;01/08/2011;8;6;63;Budget;33153,08
7537;01/08/2011;8;6;65;Budget;240,6
7538;01/08/2011;8;6;66;Budget;304,52
7539;01/08/2011;8;6;67;Budget;114,14
7540;01/08/2011;8;6;68;Budget;71,25
7541;01/08/2011;8;6;69;Budget;22,9
7542;01/08/2011;8;6;71;Budget;30,95
7543;01/08/2011;8;6;72;Budget;1674,66
7544;01/08/2011;8;6;73;Budget;184,78
7545;01/08/2011;8;6;74;Budget;283,81
7546;01/08/2011;8;6;76;Budget;6004,7
7547;01/08/2011;8;6;77;Budget;506,52
7548;01/08/2011;8;6;78;Budget;148,01
7549;01/08/2011;8;6;80;Budget;275,58
7550;01/08/2011;8;6;81;Budget;361,59
7551;01/08/2011;8;6;82;Budget;23,49
7552;01/08/2011;8;6;83;Budget;77,74
7553;01/08/2011;8;6;84;Budget;70,48
7554;01/08/2011;8;6;85;Budget;87,91
7555;01/08/2011;8;6;87;Budget;368,9
7556;01/08/2011;8;6;89;Budget;93,49
7557;01/08/2011;8;6;90;Budget;154,32
7558;01/08/2011;8;6;91;Budget;-160,41
7559;01/08/2011;8;6;92;Budget;191,73
7560;01/08/2011;8;6;94;Budget;33325,23
7561;01/08/2011;8;6;51;Budget;707390
7562;01/08/2011;8;1;60;Budget;58420,83
7563;01/08/2011;8;1;61;Budget;3433,26
7564;01/08/2011;8;1;62;Budget;6144,38
7565;01/08/2011;8;1;65;Budget;867,54
7566;01/08/2011;8;1;66;Budget;777,01
7567;01/08/2011;8;1;67;Budget;426,27
7568;01/08/2011;8;1;68;Budget;328,02
7569;01/08/2011;8;1;69;Budget;114,67
7570;01/08/2011;8;1;71;Budget;50,41
7571;01/08/2011;8;1;73;Budget;375,3
7572;01/08/2011;8;1;74;Budget;219,93
7573;01/08/2011;8;1;76;Budget;552,27
7574;01/08/2011;8;1;77;Budget;810,26
7575;01/08/2011;8;1;78;Budget;301,27
7576;01/08/2011;8;1;80;Budget;601,33
7577;01/08/2011;8;1;81;Budget;989,93
7578;01/08/2011;8;1;82;Budget;99,2
7579;01/08/2011;8;1;83;Budget;314,45
7580;01/08/2011;8;1;84;Budget;191,47
7581;01/08/2011;8;1;85;Budget;193,21
7582;01/08/2011;8;1;87;Budget;1089,75
7583;01/08/2011;8;1;89;Budget;109,99
7584;01/08/2011;8;1;90;Budget;177,56
7585;01/08/2011;8;1;91;Budget;-196,87
7586;01/08/2011;8;1;92;Budget;566,24
7587;01/08/2011;8;1;94;Budget;323,85
7588;01/08/2011;7;1;60;Budget;43057,94
7589;01/08/2011;7;1;61;Budget;3467,18
7590;01/08/2011;7;1;62;Budget;3616,91
7591;01/08/2011;7;1;65;Budget;377,71
