SalesHeaderKey;SalesOrderNumber;OrderDate;DueDate;ShipDate;CustomerKey;RegionKey;DiscountAmount;TotalAmount;SalesAmount
1154;SO50667;28/11/2012;10/12/2012;05/12/2012;47;6;388,12;11443,23;11055,11
1425;SO58955;30/05/2013;11/06/2013;06/06/2013;407;6;94,96;5721,77;5626,81
1292;SO44086;01/03/2011;13/03/2011;08/03/2011;678;6;2027,14;73761,53;71734,39
1414;SO46073;29/10/2011;10/11/2011;05/11/2011;661;6;27,60;714,70;687,10
1026;SO46328;29/11/2011;11/12/2011;06/12/2011;551;6;0,22;722,59;722,37
1394;SO47390;29/02/2012;12/03/2012;07/03/2012;587;6;14,66;780,82;766,16
1423;SO48000;30/04/2012;12/05/2012;07/05/2012;478;6;34,04;780,82;746,78
1267;SO48040;30/04/2012;12/05/2012;07/05/2012;137;6;55,16;1503,21;1448,05
1397;SO48291;30/05/2012;11/06/2012;06/06/2012;388;6;15,98;736,15;720,17
1339;SO50735;28/11/2012;10/12/2012;05/12/2012;701;6;70,88;2003,72;1932,84
1246;SO69490;29/10/2013;10/11/2013;05/11/2013;570;6;42,24;1054,94;1012,70
1273;SO71891;29/11/2013;11/12/2013;06/12/2013;372;6;53,38;1932,43;1879,05
1021;SO43846;29/01/2011;10/02/2011;05/02/2011;318;6;28,70;919,52;890,82
901;SO43847;29/01/2011;10/02/2011;05/02/2011;210;6;44,58;908,82;864,24
884;SO44766;31/05/2011;12/06/2011;07/06/2011;498;6;135,04;4102,79;3967,75
931;SO44527;01/05/2011;13/05/2011;08/05/2011;335;6;139,16;6127,78;5988,62
1368;SO44560;01/05/2011;13/05/2011;08/05/2011;532;6;18,52;936,66;918,14
1307;SO47379;29/02/2012;12/03/2012;07/03/2012;424;6;2,22;53,99;51,77
1022;SO47964;30/04/2012;12/05/2012;07/05/2012;334;6;72,36;2618,89;2546,53
761;SO48008;30/04/2012;12/05/2012;07/05/2012;677;6;19,68;654,82;635,14
1007;SO48082;30/04/2012;12/05/2012;07/05/2012;516;6;0,20;1229,46;1229,26
1203;SO48297;30/05/2012;11/06/2012;06/06/2012;613;6;232,84;7971,97;7739,13
1274;SO48301;30/05/2012;11/06/2012;06/06/2012;631;6;1,32;44,99;43,67
1241;SO49047;31/07/2012;12/08/2012;07/08/2012;191;6;20,72;489,98;469,26
1070;SO49055;31/07/2012;12/08/2012;07/08/2012;462;6;0,30;22,79;22,49
854;SO49454;28/08/2012;09/09/2012;04/09/2012;47;6;174,78;6192,88;6018,10
1166;SO50233;28/10/2012;09/11/2012;04/11/2012;335;6;125,22;3870,73;3745,51
1198;SO50660;28/11/2012;10/12/2012;05/12/2012;388;6;0,70;22,79;22,09
933;SO50708;28/11/2012;10/12/2012;05/12/2012;613;6;261,74;5311,54;5049,80
778;SO51702;28/01/2013;09/02/2013;04/02/2013;28;6;47,32;1506,56;1459,24
1420;SO51727;28/01/2013;09/02/2013;04/02/2013;478;6;30,46;858,90;828,44
1199;SO53481;28/02/2013;12/03/2013;07/03/2013;443;6;5,26;242,40;237,14
1343;SO53486;28/02/2013;12/03/2013;07/03/2013;172;6;11,68;4949,68;4938,00
1189;SO53558;28/02/2013;12/03/2013;07/03/2013;587;6;40,50;1249,65;1209,15
868;SO57073;30/04/2013;12/05/2013;07/05/2013;316;6;105,44;5969,91;5864,47
1018;SO57100;30/04/2013;12/05/2013;07/05/2013;65;6;20,38;1117,33;1096,95
916;SO58938;30/05/2013;11/06/2013;06/06/2013;587;6;98,82;3482,85;3384,03
1429;SO58983;30/05/2013;11/06/2013;06/06/2013;551;6;47,56;818,70;771,14
1058;SO63138;31/07/2013;12/08/2013;07/08/2013;101;6;159,06;4746,82;4587,76
849;SO65192;29/08/2013;10/09/2013;05/09/2013;30;6;11,76;358,27;346,51
1175;SO65198;29/08/2013;10/09/2013;05/09/2013;586;6;6,20;209,97;203,77
862;SO65216;29/08/2013;10/09/2013;05/09/2013;550;6;79,62;5108,36;5028,74
1185;SO65290;29/08/2013;10/09/2013;05/09/2013;190;6;40,60;1028,47;987,87
1237;SO69389;29/10/2013;10/11/2013;05/11/2013;65;6;172,20;5105,57;4933,37
1056;SO69398;29/10/2013;10/11/2013;05/11/2013;28;6;26,22;868,89;842,67
1089;SO71788;29/11/2013;11/12/2013;06/12/2013;637;6;33,24;1365,58;1332,34
1316;SO71814;29/11/2013;11/12/2013;06/12/2013;587;6;157,88;5573,90;5416,02
1362;SO71868;29/11/2013;11/12/2013;06/12/2013;30;6;37,32;1418,13;1380,81
1065;SO46031;29/10/2011;10/11/2011;05/11/2011;318;6;56,52;2175,80;2119,28
1064;SO47361;29/02/2012;12/03/2012;07/03/2012;631;6;11,18;231,17;219,99
1132;SO48355;30/05/2012;11/06/2012;06/06/2012;262;6;1,46;70,33;68,87
1135;SO46945;29/01/2012;10/02/2012;05/02/2012;191;6;2,82;379,47;376,65
1353;SO46975;29/01/2012;10/02/2012;05/02/2012;478;6;5,72;149,03;143,31
1358;SO71789;29/11/2013;11/12/2013;06/12/2013;630;6;6,22;105,29;99,07
983;SO71869;29/11/2013;11/12/2013;06/12/2013;172;6;0,18;105,29;105,11
1280;SO71817;29/11/2013;11/12/2013;06/12/2013;228;6;14,20;518,30;504,10
1063;SO46050;29/10/2011;10/11/2011;05/11/2011;478;6;122,56;2325,54;2202,98
896;SO71906;29/11/2013;11/12/2013;06/12/2013;655;6;4,28;352,39;348,11
826;SO57071;30/04/2013;12/05/2013;07/05/2013;570;6;17,44;595,34;577,90
1278;SO47974;30/04/2012;12/05/2012;07/05/2012;191;6;25,52;642,65;617,13
1277;SO50190;28/10/2012;09/11/2012;04/11/2012;334;6;14,76;767,77;753,01
1403;SO50271;28/10/2012;09/11/2012;04/11/2012;478;6;18,88;600,26;581,38
1011;SO50710;28/11/2012;10/12/2012;05/12/2012;30;6;11,30;784,20;772,90
1430;SO63154;31/07/2013;12/08/2013;07/08/2013;478;6;49,36;1466,01;1416,65
1409;SO58990;30/05/2013;11/06/2013;06/06/2013;443;6;24,54;1430,44;1405,90
1382;SO45268;01/08/2011;13/08/2011;08/08/2011;318;6;33,28;838,92;805,64
1149;SO44486;01/05/2011;13/05/2011;08/05/2011;318;6;25,52;603,40;577,88
1395;SO44512;01/05/2011;13/05/2011;08/05/2011;478;6;86,46;1677,84;1591,38
987;SO44529;01/05/2011;13/05/2011;08/05/2011;534;6;0,18;419,46;419,28
1370;SO46075;29/10/2011;10/11/2011;05/11/2011;370;6;29,46;838,92;809,46
1355;SO45272;01/08/2011;13/08/2011;08/08/2011;210;6;131,58;3775,13;3643,55
806;SO51756;28/01/2013;09/02/2013;04/02/2013;335;6;0,04;31,58;31,54
1224;SO63122;31/07/2013;12/08/2013;07/08/2013;334;6;10,36;192,25;181,89
1318;SO51779;28/01/2013;09/02/2013;04/02/2013;390;6;2,56;63,90;61,34
1183;SO71807;29/11/2013;11/12/2013;06/12/2013;443;6;25,66;494,00;468,34
1325;SO57047;30/04/2013;12/05/2013;07/05/2013;478;6;2,86;48,59;45,73
819;SO67285;29/09/2013;11/10/2013;06/10/2013;679;6;1,50;429,06;427,56
1281;SO49508;28/08/2012;09/09/2012;04/09/2012;300;6;3,48;1376,48;1373,00
1162;SO47686;30/03/2012;11/04/2012;06/04/2012;679;6;0,56;65,60;65,04
1298;SO48330;30/05/2012;11/06/2012;06/06/2012;406;6;2,00;65,60;63,60
1229;SO53529;28/02/2013;12/03/2013;07/03/2013;701;6;0,86;16,27;15,41
1285;SO65166;29/08/2013;10/09/2013;05/09/2013;551;6;1,58;26,72;25,14
1261;SO69390;29/10/2013;10/11/2013;05/11/2013;390;6;1,24;26,72;25,48
1111;SO46632;29/12/2011;10/01/2012;05/01/2012;246;6;0,40;24,29;23,89
1110;SO46929;29/01/2012;10/02/2012;05/02/2012;390;6;0,40;24,29;23,89
1258;SO48303;30/05/2012;11/06/2012;06/06/2012;551;6;1,18;24,29;23,11
1260;SO48736;30/06/2012;12/07/2012;07/07/2012;246;6;1,22;33,77;32,55
1145;SO57092;30/04/2013;12/05/2013;07/05/2013;390;6;0,50;32,39;31,89
1098;SO65169;29/08/2013;10/09/2013;05/09/2013;630;6;0,38;12,14;11,76
1373;SO46946;29/01/2012;10/02/2012;05/02/2012;568;6;8,86;196,33;187,47
1361;SO47017;29/01/2012;10/02/2012;05/02/2012;137;6;6,52;180,13;173,61
1375;SO48287;30/05/2012;11/06/2012;06/06/2012;654;6;9,00;198,04;189,04
1266;SO49458;28/08/2012;09/09/2012;04/09/2012;30;6;1,28;198,04;196,76
1348;SO49469;28/08/2012;09/09/2012;04/09/2012;701;6;28,84;667,83;638,99
1387;SO63119;31/07/2013;12/08/2013;07/08/2013;390;6;11,46;218,45;206,99
824;SO65240;29/08/2013;10/09/2013;05/09/2013;172;6;0,04;218,45;218,41
1330;SO49075;31/07/2012;12/08/2012;07/08/2012;137;6;3,18;209,26;206,08
1351;SO50674;28/11/2012;10/12/2012;05/12/2012;424;6;11,70;324,62;312,92
1259;SO46935;29/01/2012;10/02/2012;05/02/2012;334;6;20,64;688,77;668,13
1347;SO49087;31/07/2012;12/08/2012;07/08/2012;478;6;4,42;324,45;320,03
1319;SO50680;28/11/2012;10/12/2012;05/12/2012;300;6;64,90;1844,50;1779,60
982;SO55262;30/03/2013;11/04/2013;06/04/2013;679;6;4,18;373,08;368,90
1336;SO47412;29/02/2012;12/03/2012;07/03/2012;460;6;3,50;202,33;198,83
1337;SO48074;30/04/2012;12/05/2012;07/05/2012;532;6;3,62;202,33;198,71
1123;SO48354;30/05/2012;11/06/2012;06/06/2012;46;6;0,44;202,33;201,89
1376;SO59002;30/05/2013;11/06/2013;06/06/2013;30;6;18,22;404,66;386,44
1383;SO59043;30/05/2013;11/06/2013;06/06/2013;701;6;10,00;202,33;192,33
1378;SO49867;28/09/2012;10/10/2012;05/10/2012;679;6;9,04;183,94;174,90
1418;SO51692;28/01/2013;09/02/2013;04/02/2013;334;6;29,42;672,29;642,87
1400;SO69469;29/10/2013;10/11/2013;05/11/2013;334;6;16,56;672,29;655,73
1405;SO71877;29/11/2013;11/12/2013;06/12/2013;244;6;22,10;672,29;650,19
1176;SO51114;28/12/2012;09/01/2013;04/01/2013;679;6;0,60;672,29;671,69
1438;SO43868;29/01/2011;10/02/2011;05/02/2011;478;6;82,96;2146,96;2064,00
1435;SO57095;30/04/2013;12/05/2013;07/05/2013;334;6;69,36;1466,01;1396,65
1431;SO65217;29/08/2013;10/09/2013;05/09/2013;637;6;52,84;1466,01;1413,17
1415;SO47961;30/04/2012;12/05/2012;07/05/2012;390;6;27,66;647,99;620,33
1424;SO44082;01/03/2011;13/03/2011;08/03/2011;47;6;36,56;2039,99;2003,43
1411;SO44104;01/03/2011;13/03/2011;08/03/2011;498;6;77,30;4079,99;4002,69
1385;SO44112;01/03/2011;13/03/2011;08/03/2011;588;6;883,16;32444,90;31561,74
1372;SO45276;01/08/2011;13/08/2011;08/08/2011;11;6;228,74;6089,98;5861,24
1417;SO46065;29/10/2011;10/11/2011;05/11/2011;335;6;341,26;12164,96;11823,70
1434;SO69483;29/10/2013;10/11/2013;05/11/2013;462;6;67,02;1376,99;1309,97
1404;SO43852;29/01/2011;10/02/2011;05/02/2011;568;6;21,60;2024,99;2003,39
1436;SO43882;29/01/2011;10/02/2011;05/02/2011;335;6;73,66;2024,99;1951,33
1412;SO45269;01/08/2011;13/08/2011;08/08/2011;353;6;25,74;2024,99;1999,25
1297;SO45316;01/08/2011;13/08/2011;08/08/2011;137;6;1,92;2024,99;2023,07
1359;SO43893;29/01/2011;10/02/2011;05/02/2011;370;6;6,32;419,46;413,14
1398;SO51754;28/01/2013;09/02/2013;04/02/2013;570;6;16,04;461,69;445,65
1437;SO65197;29/08/2013;10/09/2013;05/09/2013;407;6;76,14;1430,44;1354,30
791;SO45794;29/09/2011;11/10/2011;06/10/2011;83;6;425,90;11295,72;10869,82
1416;SO46063;29/10/2011;10/11/2011;05/11/2011;534;6;28,68;874,79;846,11
1379;SO57084;30/04/2013;12/05/2013;07/05/2013;354;6;9,14;323,99;314,85
1413;SO47401;29/02/2012;12/03/2012;07/03/2012;654;6;26,12;469,79;443,67
1381;SO58939;30/05/2013;11/06/2013;06/06/2013;228;6;26,84;890,82;863,98
1408;SO65187;29/08/2013;10/09/2013;05/09/2013;443;6;23,76;445,41;421,65
1401;SO65231;29/08/2013;10/09/2013;05/09/2013;228;6;17,60;445,41;427,81
1432;SO43674;29/12/2010;10/01/2011;05/01/2011;83;6;54,42;2624,38;2569,96
1340;SO63169;31/07/2013;12/08/2013;07/08/2013;280;6;30,84;4298,96;4268,12
1120;SO65162;29/08/2013;10/09/2013;05/09/2013;613;6;51,34;4634,91;4583,57
1442;SO46023;29/10/2011;10/11/2011;05/11/2011;390;6;193,00;6074,98;5881,98
1023;SO63141;31/07/2013;12/08/2013;07/08/2013;12;6;127,58;4241,59;4114,01
1345;SO58949;30/05/2013;11/06/2013;06/06/2013;586;6;362,64;7388,90;7026,26
1227;SO58973;30/05/2013;11/06/2013;06/06/2013;460;6;0,84;16,18;15,34
1323;SO63207;31/07/2013;12/08/2013;07/08/2013;677;6;6,04;293,96;287,92
971;SO65284;29/08/2013;10/09/2013;05/09/2013;262;6;0,88;179,03;178,15
1391;SO49102;31/07/2012;12/08/2012;07/08/2012;208;6;12,54;607,00;594,46
1360;SO50251;28/10/2012;09/11/2012;04/11/2012;661;6;6,42;540,39;533,97
1443;SO71843;29/11/2013;11/12/2013;06/12/2013;701;6;349,72;5864,04;5514,32
1746;SO46650;29/12/2011;10/01/2012;05/01/2012;698;1;139,68;3993,25;3853,57
1738;SO47066;29/01/2012;10/02/2012;05/02/2012;218;1;1819,54;57433,73;55614,19
1722;SO47699;30/03/2012;11/04/2012;06/04/2012;698;1;248,32;6174,86;5926,54
1901;SO47719;30/03/2012;11/04/2012;06/04/2012;668;1;384,72;9845,15;9460,43
1529;SO48057;30/04/2012;12/05/2012;07/05/2012;343;1;2883,70;86679,61;83795,91
1824;SO48079;30/04/2012;12/05/2012;07/05/2012;433;1;1215,96;43444,10;42228,14
1696;SO48310;30/05/2012;11/06/2012;06/06/2012;644;1;717,04;24679,66;23962,62
1909;SO48789;30/06/2012;12/07/2012;07/07/2012;668;1;263,50;9865,67;9602,17
1950;SO49497;28/08/2012;09/09/2012;04/09/2012;438;1;356,72;10335,47;9978,75
1884;SO49852;28/09/2012;10/10/2012;05/10/2012;698;1;115,48;6712,19;6596,71
1830;SO49889;28/09/2012;10/10/2012;05/10/2012;668;1;227,82;7149,18;6921,36
1562;SO46667;29/12/2011;10/01/2012;05/01/2012;668;1;470,28;14660,29;14190,01
1678;SO49161;31/07/2012;12/08/2012;07/08/2012;433;1;1624,40;50262,91;48638,51
1604;SO47368;29/02/2012;12/03/2012;07/03/2012;692;1;204,38;6700,11;6495,73
1786;SO48087;30/04/2012;12/05/2012;07/05/2012;218;1;1370,46;47836,89;46466,43
1897;SO48385;30/05/2012;11/06/2012;06/06/2012;438;1;281,94;7046,91;6764,97
1869;SO48749;30/06/2012;12/07/2012;07/07/2012;698;1;116,28;3288,56;3172,28
1946;SO49548;28/08/2012;09/09/2012;04/09/2012;235;1;271,12;6577,12;6306,00
1885;SO50754;28/11/2012;10/12/2012;05/12/2012;438;1;123,20;8256,65;8133,45
1663;SO47444;29/02/2012;12/03/2012;07/03/2012;438;1;286,84;9020,69;8733,85
1827;SO48308;30/05/2012;11/06/2012;06/06/2012;692;1;91,38;3027,38;2936,00
1941;SO49493;28/08/2012;09/09/2012;04/09/2012;692;1;142,84;4228,15;4085,31
1578;SO50314;28/10/2012;09/11/2012;04/11/2012;433;1;1578,26;45674,46;44096,20
1873;SO47054;29/01/2012;10/02/2012;05/02/2012;433;1;1593,44;42607,81;41014,37
1810;SO47367;29/02/2012;12/03/2012;07/03/2012;644;1;516,32;26523,00;26006,68
1720;SO50321;28/10/2012;09/11/2012;04/11/2012;218;1;1609,98;44161,71;42551,73
1831;SO50671;28/11/2012;10/12/2012;05/12/2012;644;1;522,68;22994,91;22472,23
1477;SO55291;30/03/2013;11/04/2013;06/04/2013;505;1;923,60;37477,17;36553,57
1687;SO55299;30/03/2013;11/04/2013;06/04/2013;110;1;1546,62;54459,50;52912,88
1802;SO55325;30/03/2013;11/04/2013;06/04/2013;451;1;1143,82;47522,98;46379,16
1608;SO57026;30/04/2013;12/05/2013;07/05/2013;361;1;818,00;30381,57;29563,57
1762;SO57045;30/04/2013;12/05/2013;07/05/2013;199;1;962,32;49178,53;48216,21
1458;SO57099;30/04/2013;12/05/2013;07/05/2013;605;1;1951,16;53948,32;51997,16
1717;SO57130;30/04/2013;12/05/2013;07/05/2013;693;1;1018,46;28682,65;27664,19
1572;SO58946;30/05/2013;11/06/2013;06/06/2013;672;1;1297,04;40971,34;39674,30
1712;SO58961;30/05/2013;11/06/2013;06/06/2013;182;1;1829,62;55710,62;53881,00
1637;SO58962;30/05/2013;11/06/2013;06/06/2013;621;1;1595,64;56579,80;54984,16
1465;SO58991;30/05/2013;11/06/2013;06/06/2013;601;1;92,36;1920,49;1828,13
1853;SO59031;30/05/2013;11/06/2013;06/06/2013;308;1;1673,88;46448,56;44774,68
1832;SO59059;30/05/2013;11/06/2013;06/06/2013;163;1;532,42;25137,28;24604,86
1515;SO59066;30/05/2013;11/06/2013;06/06/2013;55;1;513,28;24889,16;24375,88
1705;SO61241;30/06/2013;12/07/2013;07/07/2013;451;1;951,36;26298,59;25347,23
1482;SO61244;30/06/2013;12/07/2013;07/07/2013;110;1;1649,04;54955,90;53306,86
1460;SO63133;31/07/2013;12/08/2013;07/08/2013;605;1;789,92;32837,66;32047,74
1584;SO63148;31/07/2013;12/08/2013;07/08/2013;361;1;578,92;22161,83;21582,91
1737;SO63156;31/07/2013;12/08/2013;07/08/2013;199;1;600,72;24025,39;23424,67
1566;SO63247;31/07/2013;12/08/2013;07/08/2013;693;1;985,30;26884,59;25899,29
1934;SO63278;31/07/2013;12/08/2013;07/08/2013;181;1;65,52;1619,73;1554,21
1724;SO65199;29/08/2013;10/09/2013;05/09/2013;621;1;906,74;52587,14;51680,40
1699;SO65234;29/08/2013;10/09/2013;05/09/2013;182;1;1383,64;52756,09;51372,45
1580;SO65252;29/08/2013;10/09/2013;05/09/2013;672;1;565,38;21026,97;20461,59
1567;SO65255;29/08/2013;10/09/2013;05/09/2013;163;1;856,08;31295,11;30439,03
1524;SO65268;29/08/2013;10/09/2013;05/09/2013;55;1;582,88;29320,65;28737,77
1759;SO65278;29/08/2013;10/09/2013;05/09/2013;308;1;901,94;37965,74;37063,80
1451;SO67321;29/09/2013;11/10/2013;06/10/2013;505;1;1157,34;50354,86;49197,52
1481;SO67322;29/09/2013;11/10/2013;06/10/2013;110;1;2134,50;63235,64;61101,14
1860;SO67346;29/09/2013;11/10/2013;06/10/2013;451;1;1056,74;41375,10;40318,36
1445;SO69406;29/10/2013;10/11/2013;05/11/2013;361;1;958,38;33172,26;32213,88
1765;SO69421;29/10/2013;10/11/2013;05/11/2013;199;1;752,32;26125,85;25373,53
1511;SO69475;29/10/2013;10/11/2013;05/11/2013;605;1;1919,14;57073,09;55153,95
1829;SO69521;29/10/2013;10/11/2013;05/11/2013;693;1;939,50;51216,17;50276,67
1520;SO71818;29/11/2013;11/12/2013;06/12/2013;672;1;1341,48;45786,98;44445,50
1581;SO71833;29/11/2013;11/12/2013;06/12/2013;182;1;1601,00;53083,45;51482,45
1534;SO71835;29/11/2013;11/12/2013;06/12/2013;621;1;1251,52;53858,67;52607,15
1782;SO71893;29/11/2013;11/12/2013;06/12/2013;163;1;1184,80;41471,69;40286,89
1784;SO71904;29/11/2013;11/12/2013;06/12/2013;308;1;2200,26;57820,93;55620,67
1452;SO71943;29/11/2013;11/12/2013;06/12/2013;55;1;1059,50;35632,99;34573,49
1677;SO51089;28/12/2012;09/01/2013;04/01/2013;146;1;1653,56;74265,44;72611,87
1462;SO51721;28/01/2013;09/02/2013;04/02/2013;650;1;2427,46;98094,78;95667,32
1640;SO51838;28/01/2013;09/02/2013;04/02/2013;343;1;1048,32;39403,72;38355,40
1676;SO53457;28/02/2013;12/03/2013;07/03/2013;272;1;901,64;47320,42;46418,78
1628;SO53518;28/02/2013;12/03/2013;07/03/2013;254;1;1960,44;88243,90;86283,46
1557;SO53576;28/02/2013;12/03/2013;07/03/2013;542;1;1814,84;44081,00;42266,16
1471;SO53613;28/02/2013;12/03/2013;07/03/2013;109;1;1286,74;43103,32;41816,58
1475;SO55241;30/03/2013;11/04/2013;06/04/2013;146;1;1911,98;60645,18;58733,20
1582;SO57030;30/04/2013;12/05/2013;07/05/2013;236;1;1876,16;63339,26;61463,10
1543;SO57046;30/04/2013;12/05/2013;07/05/2013;650;1;2167,28;73196,00;71028,72
1661;SO57160;30/04/2013;12/05/2013;07/05/2013;343;1;762,44;28744,96;27982,52
1594;SO58916;30/05/2013;11/06/2013;06/06/2013;644;1;419,28;19078,47;18659,19
1521;SO59010;30/05/2013;11/06/2013;06/06/2013;109;1;1336,00;41011,90;39675,90
1662;SO59021;30/05/2013;11/06/2013;06/06/2013;542;1;1035,88;44971,57;43935,69
1701;SO61182;30/06/2013;12/07/2013;07/07/2013;146;1;1130,00;52741,63;51611,63
1630;SO61199;30/06/2013;12/07/2013;07/07/2013;506;1;788,82;58015,61;57226,79
1532;SO63249;31/07/2013;12/08/2013;07/08/2013;343;1;887,90;23564,97;22677,07
1533;SO65263;29/08/2013;10/09/2013;05/09/2013;542;1;1275,02;42553,42;41278,40
1690;SO65312;29/08/2013;10/09/2013;05/09/2013;109;1;1060,20;48296,45;47236,25
1474;SO67294;29/09/2013;11/10/2013;06/10/2013;290;1;1345,90;55536,43;54190,53
1691;SO67297;29/09/2013;11/10/2013;06/10/2013;506;1;1973,14;93104,22;91131,08
1497;SO69408;29/10/2013;10/11/2013;05/11/2013;236;1;1775,48;49938,50;48163,02
1485;SO69422;29/10/2013;10/11/2013;05/11/2013;650;1;1931,72;69673,03;67741,31
1779;SO69500;29/10/2013;10/11/2013;05/11/2013;541;1;54,02;1560,76;1506,74
1469;SO71836;29/11/2013;11/12/2013;06/12/2013;254;1;2591,58;66200,63;63609,05
1588;SO71880;29/11/2013;11/12/2013;06/12/2013;542;1;624,86;31923,92;31299,06
1727;SO43671;29/12/2010;10/01/2011;05/01/2011;200;1;212,22;8128,79;7916,57
1487;SO44771;31/05/2011;12/06/2011;07/06/2011;91;1;1749,38;69681,69;67932,31
1571;SO44563;01/05/2011;13/05/2011;08/05/2011;433;1;1206,66;47716,90;46510,24
1843;SO44501;01/05/2011;13/05/2011;08/05/2011;1;1;504,16;19669,41;19165,25
1510;SO45283;01/08/2011;13/08/2011;08/08/2011;1;1;746,48;28395,22;27648,74
1858;SO45338;01/08/2011;13/08/2011;08/08/2011;433;1;1294,58;57142,94;55848,36
1812;SO45344;01/08/2011;13/08/2011;08/08/2011;218;1;2120,30;58114,58;55994,28
1505;SO46100;29/10/2011;10/11/2011;05/11/2011;433;1;1718,04;47655,06;45937,02
1709;SO46105;29/10/2011;10/11/2011;05/11/2011;218;1;1261,34;56396,54;55135,20
1488;SO46356;29/11/2011;11/12/2011;06/12/2011;91;1;1858,78;58977,13;57118,35
1552;SO44109;01/03/2011;13/03/2011;08/03/2011;91;1;418,54;13837,09;13418,55
1796;SO46042;29/10/2011;10/11/2011;05/11/2011;1;1;585,46;26119,06;25533,60
1854;SO43860;29/01/2011;10/02/2011;05/02/2011;1;1;187,82;10993,39;10805,57
1627;SO44483;01/05/2011;13/05/2011;08/05/2011;271;1;78,60;3018,34;2939,74
1891;SO44510;01/05/2011;13/05/2011;08/05/2011;696;1;6,08;1749,59;1743,51
1887;SO44796;31/05/2011;12/06/2011;07/06/2011;438;1;372,44;13673,82;13301,38
1826;SO45572;29/08/2011;10/09/2011;05/09/2011;438;1;250,88;10701,73;10450,85
1825;SO46025;29/10/2011;10/11/2011;05/11/2011;271;1;90,40;2646,19;2555,79
1675;SO43867;29/01/2011;10/02/2011;05/02/2011;145;1;1121,66;32673,04;31551,38
1457;SO44075;01/03/2011;13/03/2011;08/03/2011;92;1;1186,42;26447,02;25260,60
1638;SO44121;01/03/2011;13/03/2011;08/03/2011;169;1;1755,14;64713,95;62958,81
1619;SO44567;01/05/2011;13/05/2011;08/05/2011;401;1;1078,46;46957,83;45879,37
1797;SO44285;31/03/2011;12/04/2011;07/04/2011;397;1;2499,16;57741,06;55241,90
1821;SO44788;31/05/2011;12/06/2011;07/06/2011;169;1;2713,44;86796,16;84082,72
1620;SO45043;01/07/2011;13/07/2011;08/07/2011;146;1;942,74;32576,73;31633,99
1612;SO45318;01/08/2011;13/08/2011;08/08/2011;469;1;645,84;29962,80;29316,96
1449;SO45336;01/08/2011;13/08/2011;08/08/2011;326;1;636,28;27311,63;26675,35
1514;SO45521;29/08/2011;10/09/2011;05/09/2011;272;1;468,30;19227,06;18758,76
1820;SO45564;29/08/2011;10/09/2011;05/09/2011;169;1;1681,06;62717,72;61036,66
1577;SO45782;29/09/2011;11/10/2011;06/10/2011;146;1;1382,52;40710,01;39327,49
1639;SO45804;29/09/2011;11/10/2011;06/10/2011;506;1;684,24;40814,83;40130,59
1535;SO46052;29/10/2011;10/11/2011;05/11/2011;289;1;906,38;24582,73;23676,35
1622;SO46077;29/10/2011;10/11/2011;05/11/2011;469;1;1536,46;37779,37;36242,91
1770;SO43664;29/12/2010;10/01/2011;05/01/2011;397;1;380,64;24432,61;24051,97
1666;SO43665;29/12/2010;10/01/2011;05/01/2011;146;1;414,92;14352,77;13937,85
1479;SO43683;29/12/2010;10/01/2011;05/01/2011;506;1;1759,52;42813,43;41053,91
1516;SO43849;29/01/2011;10/02/2011;05/02/2011;697;1;593,38;20544,70;19951,32
1896;SO43869;29/01/2011;10/02/2011;05/02/2011;650;1;1356,44;49193,99;47837,55
1715;SO43877;29/01/2011;10/02/2011;05/02/2011;73;1;535,80;20628,57;20092,77
1781;SO43894;29/01/2011;10/02/2011;05/02/2011;559;1;730,48;32492,60;31762,12
1554;SO43895;29/01/2011;10/02/2011;05/02/2011;469;1;1177,40;32459,93;31282,53
1617;SO43909;29/01/2011;10/02/2011;05/02/2011;326;1;742,04;25493,32;24751,28
1447;SO44308;31/03/2011;12/04/2011;07/04/2011;506;1;250,00;12372,78;12122,78
1461;SO44540;01/05/2011;13/05/2011;08/05/2011;469;1;962,00;38638,75;37676,75
1556;SO44541;01/05/2011;13/05/2011;08/05/2011;559;1;1508,98;50827,14;49318,16
1586;SO44511;01/05/2011;13/05/2011;08/05/2011;289;1;353,16;10160,16;9807,00
1655;SO44126;01/03/2011;13/03/2011;08/03/2011;20;1;512,80;14263,46;13750,66
1757;SO44489;01/05/2011;13/05/2011;08/05/2011;164;1;446,90;10292,86;9845,96
1598;SO44792;31/05/2011;12/06/2011;07/06/2011;20;1;1224,68;34754,88;33530,20
1900;SO44794;31/05/2011;12/06/2011;07/06/2011;542;1;7,52;4049,99;4042,47
1624;SO45064;01/07/2011;13/07/2011;08/07/2011;506;1;1343,24;53033,19;51689,95
1974;SO45273;01/08/2011;13/08/2011;08/08/2011;164;1;1336,66;40634,88;39298,22
1772;SO45295;01/08/2011;13/08/2011;08/08/2011;289;1;429,90;16297,75;15867,85
1664;SO45296;01/08/2011;13/08/2011;08/08/2011;145;1;825,64;24242,87;23417,23
1507;SO45342;01/08/2011;13/08/2011;08/08/2011;401;1;1438,74;63037,61;61598,87
