SalesDetailsKey;SalesHeaderKey;SalesOrderNumber;ProductKey;ProductSubcategoryKey;OrderQuantity;UnitPrice;ExtendedAmount
9865;2985;SO46666;370;17;2;1466,01;2932,02
10716;967;SO46959;370;17;2;1466,01;2932,02
11005;615;SO46970;370;17;2;1466,01;2932,02
11718;2907;SO47001;370;17;2;1466,01;2932,02
12024;1131;SO47013;370;17;2;1466,01;2932,02
12481;981;SO47037;370;17;2;1466,01;2932,02
12822;2143;SO47053;370;17;2;1466,01;2932,02
13104;1738;SO47066;370;17;2;1466,01;2932,02
13510;997;SO47366;370;17;2;1466,01;2932,02
13866;2519;SO47384;370;17;2;1466,01;2932,02
13961;3271;SO47391;370;17;2;1466,01;2932,02
14077;2830;SO47395;370;17;2;1466,01;2932,02
15852;2704;SO47683;370;17;2;1466,01;2932,02
16430;2969;SO47718;370;17;2;1466,01;2932,02
16651;2122;SO47725;370;17;2;1466,01;2932,02
17335;582;SO47994;370;17;2;1466,01;2932,02
17507;2675;SO48004;370;17;2;1466,01;2932,02
17749;369;SO48016;370;17;2;1466,01;2932,02
17920;2891;SO48026;370;17;2;1466,01;2932,02
18365;2890;SO48050;370;17;2;1466,01;2932,02
18491;1529;SO48057;370;17;2;1466,01;2932,02
18815;2165;SO48075;370;17;2;1466,01;2932,02
18938;410;SO48080;370;17;2;1466,01;2932,02
19199;469;SO48295;370;17;2;1466,01;2932,02
19478;27;SO48311;370;17;2;1466,01;2932,02
19529;3194;SO48317;370;17;2;1466,01;2932,02
19638;2452;SO48325;370;17;2;1466,01;2932,02
19774;2998;SO48336;370;17;2;1466,01;2932,02
20058;2676;SO48349;370;17;2;1466,01;2932,02
20924;606;SO48740;370;17;2;1466,01;2932,02
21558;161;SO48775;370;17;2;1466,01;2932,02
21724;2862;SO48788;370;17;2;1466,01;2932,02
22299;2327;SO49090;370;17;2;1466,01;2932,02
23574;2594;SO49465;370;17;2;1466,01;2932,02
24040;843;SO49496;370;17;2;1466,01;2932,02
24277;3435;SO49510;370;17;2;1466,01;2932,02
24682;183;SO49821;370;17;2;1466,01;2932,02
26027;3391;SO49891;370;17;2;1466,01;2932,02
26583;589;SO50214;370;17;2;1466,01;2932,02
26945;2037;SO50231;370;17;2;1466,01;2932,02
27374;2909;SO50259;370;17;2;1466,01;2932,02
28268;181;SO50313;370;17;2;1466,01;2932,02
28664;1831;SO50671;370;17;2;1466,01;2932,02
28739;3291;SO50673;370;17;2;1466,01;2932,02
29082;853;SO50689;370;17;2;1466,01;2932,02
29585;3405;SO50722;370;17;2;1466,01;2932,02
30464;756;SO51092;374;17;2;1466,01;2932,02
30577;2873;SO51101;372;17;2;1466,01;2932,02
30693;2689;SO51105;374;17;2;1466,01;2932,02
31158;552;SO51122;372;17;2;1466,01;2932,02
31597;2494;SO51140;374;17;2;1466,01;2932,02
31747;2016;SO51147;378;17;2;1466,01;2932,02
31978;19;SO51154;374;17;2;1466,01;2932,02
32761;125;SO51714;374;17;2;1466,01;2932,02
33021;231;SO51722;378;17;2;1466,01;2932,02
33122;3292;SO51729;374;17;2;1466,01;2932,02
33136;3292;SO51729;380;17;2;1466,01;2932,02
33138;3292;SO51729;372;17;2;1466,01;2932,02
33215;3176;SO51734;378;17;2;1466,01;2932,02
33688;973;SO51755;374;17;2;1466,01;2932,02
33822;2828;SO51762;378;17;2;1466,01;2932,02
33920;1075;SO51769;374;17;2;1466,01;2932,02
34071;185;SO51773;380;17;2;1466,01;2932,02
34158;2011;SO51775;372;17;2;1466,01;2932,02
34159;2011;SO51775;378;17;2;1466,01;2932,02
34460;808;SO51791;378;17;2;1466,01;2932,02
34509;946;SO51793;380;17;2;1466,01;2932,02
35348;207;SO51836;378;17;2;1466,01;2932,02
35475;883;SO51839;374;17;2;1466,01;2932,02
35506;235;SO51842;378;17;2;1466,01;2932,02
35648;464;SO51849;378;17;2;1466,01;2932,02
36217;1173;SO53456;372;17;2;1466,01;2932,02
36372;46;SO53460;378;17;2;1466,01;2932,02
36459;1263;SO53464;372;17;2;1466,01;2932,02
36622;1730;SO53469;374;17;2;1466,01;2932,02
36667;2513;SO53471;380;17;2;1466,01;2932,02
37903;2471;SO53526;378;17;2;1466,01;2932,02
37904;2471;SO53526;374;17;2;1466,01;2932,02
38389;82;SO53546;372;17;2;1466,01;2932,02
38417;2496;SO53548;380;17;2;1466,01;2932,02
39701;49;SO53616;378;17;2;1466,01;2932,02
40075;799;SO55245;378;17;2;1466,01;2932,02
40122;2905;SO55248;378;17;2;1466,01;2932,02
41572;2068;SO55328;378;17;2;1466,01;2932,02
41573;2068;SO55328;374;17;2;1466,01;2932,02
41756;2077;SO57017;380;17;2;1466,01;2932,02
41758;2077;SO57017;374;17;2;1466,01;2932,02
42050;96;SO57034;378;17;2;1466,01;2932,02
42196;382;SO57042;380;17;2;1466,01;2932,02
42197;382;SO57042;374;17;2;1466,01;2932,02
42562;457;SO57062;380;17;2;1466,01;2932,02
42820;2911;SO57076;378;17;2;1466,01;2932,02
42925;3388;SO57083;372;17;2;1466,01;2932,02
42926;3388;SO57083;380;17;2;1466,01;2932,02
42928;3388;SO57083;378;17;2;1466,01;2932,02
42961;272;SO57085;380;17;2;1466,01;2932,02
43130;895;SO57093;380;17;2;1466,01;2932,02
43167;1049;SO57097;378;17;2;1466,01;2932,02
43168;1049;SO57097;374;17;2;1466,01;2932,02
43465;2560;SO57121;378;17;2;1466,01;2932,02
43566;2160;SO57126;378;17;2;1466,01;2932,02
43760;1671;SO57136;380;17;2;1466,01;2932,02
44227;801;SO57161;378;17;2;1466,01;2932,02
44722;238;SO58909;378;17;2;1466,01;2932,02
44786;1264;SO58911;374;17;2;1466,01;2932,02
44799;1264;SO58911;378;17;2;1466,01;2932,02
44896;1594;SO58916;378;17;2;1466,01;2932,02
45057;2537;SO58921;374;17;2;1466,01;2932,02
45058;2537;SO58921;372;17;2;1466,01;2932,02
45204;3210;SO58927;378;17;2;1466,01;2932,02
45487;3273;SO58943;374;17;2;1466,01;2932,02
46014;2623;SO58970;378;17;2;1466,01;2932,02
46015;2623;SO58970;372;17;2;1466,01;2932,02
46016;2623;SO58970;380;17;2;1466,01;2932,02
46485;2515;SO58996;372;17;2;1466,01;2932,02
46605;21;SO59011;374;17;2;1466,01;2932,02
47241;3394;SO59063;378;17;2;1466,01;2932,02
47495;2879;SO59074;378;17;2;1466,01;2932,02
47675;910;SO61179;374;17;2;1466,01;2932,02
47839;2604;SO61189;372;17;2;1466,01;2932,02
47840;2604;SO61189;380;17;2;1466,01;2932,02
48159;1957;SO61213;374;17;2;1466,01;2932,02
48331;2838;SO61224;372;17;2;1466,01;2932,02
48405;2014;SO61228;374;17;2;1466,01;2932,02
48530;2608;SO61234;374;17;2;1466,01;2932,02
48655;2468;SO61240;374;17;2;1466,01;2932,02
48700;53;SO61243;374;17;2;1466,01;2932,02
48819;3550;SO61249;378;17;2;1466,01;2932,02
48984;2112;SO63124;378;17;2;1466,01;2932,02
48991;2112;SO63124;374;17;2;1466,01;2932,02
49086;827;SO63132;374;17;2;1466,01;2932,02
49153;984;SO63136;374;17;2;1466,01;2932,02
49561;3414;SO63173;380;17;2;1466,01;2932,02
49562;3414;SO63173;378;17;2;1466,01;2932,02
49697;271;SO63180;372;17;2;1466,01;2932,02
49876;144;SO63201;374;17;2;1466,01;2932,02
49877;144;SO63201;372;17;2;1466,01;2932,02
49985;3202;SO63210;380;17;2;1466,01;2932,02
50369;1144;SO63239;374;17;2;1466,01;2932,02
50508;1532;SO63249;380;17;2;1466,01;2932,02
50614;2457;SO63257;380;17;2;1466,01;2932,02
50615;2457;SO63257;378;17;2;1466,01;2932,02
51327;268;SO65167;374;17;2;1466,01;2932,02
51398;1012;SO65173;372;17;2;1466,01;2932,02
51536;2478;SO65178;378;17;2;1466,01;2932,02
51592;275;SO65183;380;17;2;1466,01;2932,02
51873;2473;SO65205;372;17;2;1466,01;2932,02
51874;2473;SO65205;380;17;2;1466,01;2932,02
52766;3395;SO65271;380;17;2;1466,01;2932,02
53466;2925;SO67271;378;17;2;1466,01;2932,02
54031;311;SO67292;372;17;2;1466,01;2932,02
54234;972;SO67304;378;17;2;1466,01;2932,02
54495;186;SO67320;378;17;2;1466,01;2932,02
54622;199;SO67325;374;17;2;1466,01;2932,02
54745;3570;SO67333;380;17;2;1466,01;2932,02
54746;3570;SO67333;372;17;2;1466,01;2932,02
54844;3408;SO67343;374;17;2;1466,01;2932,02
54907;2533;SO67347;374;17;2;1466,01;2932,02
54974;2083;SO67349;374;17;2;1466,01;2932,02
55468;449;SO69417;380;17;2;1466,01;2932,02
55632;3179;SO69426;374;17;2;1466,01;2932,02
55634;3179;SO69426;378;17;2;1466,01;2932,02
55681;3262;SO69429;372;17;2;1466,01;2932,02
56074;3041;SO69450;374;17;2;1466,01;2932,02
56244;3411;SO69461;378;17;2;1466,01;2932,02
56245;3411;SO69461;372;17;2;1466,01;2932,02
56246;3411;SO69461;374;17;2;1466,01;2932,02
56359;2133;SO69465;380;17;2;1466,01;2932,02
56360;2133;SO69465;378;17;2;1466,01;2932,02
56395;367;SO69466;378;17;2;1466,01;2932,02
56396;367;SO69466;372;17;2;1466,01;2932,02
56760;2520;SO69503;372;17;2;1466,01;2932,02
56960;2065;SO69513;374;17;2;1466,01;2932,02
56982;195;SO69515;374;17;2;1466,01;2932,02
57100;800;SO69522;374;17;2;1466,01;2932,02
57152;1749;SO69525;372;17;2;1466,01;2932,02
57585;212;SO69545;374;17;2;1466,01;2932,02
57954;994;SO71781;374;17;2;1466,01;2932,02
58169;1484;SO71791;378;17;2;1466,01;2932,02
58341;3452;SO71797;378;17;2;1466,01;2932,02
58394;2606;SO71798;380;17;2;1466,01;2932,02
58925;2896;SO71824;378;17;2;1466,01;2932,02
59260;2597;SO71837;374;17;2;1466,01;2932,02
59261;2597;SO71837;380;17;2;1466,01;2932,02
59644;10;SO71857;372;17;2;1466,01;2932,02
59690;2486;SO71864;372;17;2;1466,01;2932,02
59702;2486;SO71864;374;17;2;1466,01;2932,02
60362;2734;SO71912;378;17;2;1466,01;2932,02
30268;2943;SO51088;599;17;2;323,994;647,988
30269;2943;SO51088;598;17;2;323,994;647,988
30305;1677;SO51089;598;17;2;323,994;647,988
30306;1677;SO51089;597;17;2;323,994;647,988
30611;100;SO51102;600;17;2;323,994;647,988
30655;3216;SO51104;599;17;2;323,994;647,988
30656;3216;SO51104;600;17;2;323,994;647,988
30772;2026;SO51108;599;17;2;323,994;647,988
30773;2026;SO51108;598;17;2;323,994;647,988
30894;2960;SO51111;597;17;2;323,994;647,988
30895;2960;SO51111;596;17;2;323,994;647,988
30896;2960;SO51111;599;17;2;323,994;647,988
31091;40;SO51121;604;17;2;323,994;647,988
31092;40;SO51121;584;17;2;323,994;647,988
31367;979;SO51130;599;17;2;323,994;647,988
31512;2092;SO51137;599;17;2;323,994;647,988
31513;2092;SO51137;596;17;2;323,994;647,988
31881;2524;SO51151;584;17;2;323,994;647,988
32077;2859;SO51157;599;17;2;323,994;647,988
32321;2603;SO51691;597;17;2;323,994;647,988
32958;1462;SO51721;598;17;2;323,994;647,988
33049;231;SO51722;604;17;2;323,994;647,988
33465;373;SO51745;604;17;2;323,994;647,988
33819;2828;SO51762;584;17;2;323,994;647,988
33916;1075;SO51769;584;17;2;323,994;647,988
33965;3404;SO51771;604;17;2;323,994;647,988
34156;2011;SO51775;584;17;2;323,994;647,988
34226;2725;SO51777;598;17;2;323,994;647,988
34641;69;SO51809;596;17;2;323,994;647,988
34642;69;SO51809;600;17;2;323,994;647,988
34790;1095;SO51818;600;17;2;323,994;647,988
35236;980;SO51832;596;17;2;323,994;647,988
35344;207;SO51836;584;17;2;323,994;647,988
35345;207;SO51836;604;17;2;323,994;647,988
35428;1640;SO51838;604;17;2;323,994;647,988
35631;1170;SO51847;599;17;2;323,994;647,988
35714;2036;SO51853;600;17;2;323,994;647,988
35817;428;SO51856;598;17;2;323,994;647,988
36214;1173;SO53456;604;17;2;323,994;647,988
36242;1676;SO53457;598;17;2;323,994;647,988
36370;46;SO53460;584;17;2;323,994;647,988
36679;2513;SO53471;604;17;2;323,994;647,988
36925;2480;SO53480;596;17;2;323,994;647,988
37243;2487;SO53499;597;17;2;323,994;647,988
37244;2487;SO53499;600;17;2;323,994;647,988
37245;2487;SO53499;598;17;2;323,994;647,988
37383;3548;SO53505;600;17;2;323,994;647,988
37384;3548;SO53505;596;17;2;323,994;647,988
37385;3548;SO53505;598;17;2;323,994;647,988
37515;793;SO53510;598;17;2;323,994;647,988
37516;793;SO53510;596;17;2;323,994;647,988
37546;3467;SO53512;597;17;2;323,994;647,988
37547;3467;SO53512;599;17;2;323,994;647,988
37689;1628;SO53518;599;17;2;323,994;647,988
37690;1628;SO53518;598;17;2;323,994;647,988
37976;1240;SO53528;598;17;2;323,994;647,988
38070;249;SO53531;597;17;2;323,994;647,988
38217;921;SO53536;598;17;2;323,994;647,988
38248;451;SO53538;584;17;2;323,994;647,988
38386;82;SO53546;584;17;2;323,994;647,988
38617;2599;SO53561;598;17;2;323,994;647,988
38931;2835;SO53570;584;17;2;323,994;647,988
39070;1557;SO53576;596;17;2;323,994;647,988
39071;1557;SO53576;599;17;2;323,994;647,988
39173;340;SO53580;597;17;2;323,994;647,988
39222;323;SO53583;599;17;2;323,994;647,988
39223;323;SO53583;597;17;2;323,994;647,988
39442;274;SO53606;599;17;2;323,994;647,988
39443;274;SO53606;598;17;2;323,994;647,988
39570;1471;SO53613;597;17;2;323,994;647,988
39698;49;SO53616;584;17;2;323,994;647,988
39756;26;SO53621;598;17;2;323,994;647,988
39874;1985;SO55234;597;17;2;323,994;647,988
39875;1985;SO55234;600;17;2;323,994;647,988
39876;1985;SO55234;599;17;2;323,994;647,988
39986;1475;SO55241;599;17;2;323,994;647,988
39987;1475;SO55241;596;17;2;323,994;647,988
40116;2905;SO55248;604;17;2;323,994;647,988
40215;266;SO55251;600;17;2;323,994;647,988
40216;266;SO55251;599;17;2;323,994;647,988
40258;3217;SO55252;598;17;2;323,994;647,988
40259;3217;SO55252;600;17;2;323,994;647,988
40304;1999;SO55253;599;17;2;323,994;647,988
40305;1999;SO55253;597;17;2;323,994;647,988
40488;2947;SO55261;597;17;2;323,994;647,988
40810;922;SO55280;584;17;2;323,994;647,988
40903;1060;SO55283;597;17;2;323,994;647,988
40904;1060;SO55283;599;17;2;323,994;647,988
41082;768;SO55297;597;17;2;323,994;647,988
41513;2498;SO55324;584;17;2;323,994;647,988
41712;2559;SO57015;599;17;2;323,994;647,988
41982;1582;SO57030;597;17;2;323,994;647,988
42115;2553;SO57037;597;17;2;323,994;647,988
42189;382;SO57042;604;17;2;323,994;647,988
42190;382;SO57042;584;17;2;323,994;647,988
42250;1543;SO57046;597;17;2;323,994;647,988
42414;3214;SO57055;604;17;2;323,994;647,988
42415;3214;SO57055;584;17;2;323,994;647,988
42612;2885;SO57065;597;17;2;323,994;647,988
42816;2911;SO57076;584;17;2;323,994;647,988
42860;3359;SO57080;600;17;2;323,994;647,988
42861;3359;SO57080;598;17;2;323,994;647,988
42901;1115;SO57082;584;17;2;323,994;647,988
42923;3388;SO57083;584;17;2;323,994;647,988
43416;839;SO57120;599;17;2;323,994;647,988
43501;905;SO57122;584;17;2;323,994;647,988
43815;34;SO57137;596;17;2;323,994;647,988
43966;92;SO57144;598;17;2;323,994;647,988
44005;281;SO57145;599;17;2;323,994;647,988
44162;52;SO57157;584;17;2;323,994;647,988
44204;1661;SO57160;584;17;2;323,994;647,988
44224;801;SO57161;584;17;2;323,994;647,988
44258;2162;SO57162;597;17;2;323,994;647,988
44329;196;SO57168;604;17;2;323,994;647,988
44451;2601;SO57186;597;17;2;323,994;647,988
44452;2601;SO57186;598;17;2;323,994;647,988
44523;796;SO57188;596;17;2;323,994;647,988
44560;3396;SO58905;597;17;2;323,994;647,988
44561;3396;SO58905;598;17;2;323,994;647,988
44599;2484;SO58906;598;17;2;323,994;647,988
44600;2484;SO58906;599;17;2;323,994;647,988
44601;2484;SO58906;596;17;2;323,994;647,988
44718;238;SO58909;584;17;2;323,994;647,988
44894;1594;SO58916;584;17;2;323,994;647,988
44963;970;SO58918;597;17;2;323,994;647,988
45289;846;SO58930;600;17;2;323,994;647,988
45517;2454;SO58944;598;17;2;323,994;647,988
45518;2454;SO58944;599;17;2;323,994;647,988
45519;2454;SO58944;596;17;2;323,994;647,988
45680;3588;SO58951;599;17;2;323,994;647,988
45681;3588;SO58951;596;17;2;323,994;647,988
46013;2623;SO58970;584;17;2;323,994;647,988
46087;939;SO58972;599;17;2;323,994;647,988
46328;753;SO58981;599;17;2;323,994;647,988
46329;753;SO58981;597;17;2;323,994;647,988
46476;2515;SO58996;584;17;2;323,994;647,988
46571;1521;SO59010;597;17;2;323,994;647,988
46602;21;SO59011;584;17;2;323,994;647,988
46807;1662;SO59021;599;17;2;323,994;647,988
46855;77;SO59023;600;17;2;323,994;647,988
46906;322;SO59027;599;17;2;323,994;647,988
47191;2548;SO59058;599;17;2;323,994;647,988
47448;1982;SO59071;584;17;2;323,994;647,988
47592;2086;SO61173;599;17;2;323,994;647,988
47703;3032;SO61181;597;17;2;323,994;647,988
47704;3032;SO61181;596;17;2;323,994;647,988
47722;1701;SO61182;598;17;2;323,994;647,988
47723;1701;SO61182;596;17;2;323,994;647,988
47724;1701;SO61182;597;17;2;323,994;647,988
47922;492;SO61193;604;17;2;323,994;647,988
47990;1630;SO61199;600;17;2;323,994;647,988
48081;3009;SO61209;599;17;2;323,994;647,988
48082;3009;SO61209;596;17;2;323,994;647,988
48137;524;SO61211;599;17;2;323,994;647,988
48138;524;SO61211;600;17;2;323,994;647,988
48182;3241;SO61216;599;17;2;323,994;647,988
48183;3241;SO61216;598;17;2;323,994;647,988
48208;2215;SO61217;598;17;2;323,994;647,988
48209;2215;SO61217;596;17;2;323,994;647,988
48210;2215;SO61217;599;17;2;323,994;647,988
48303;1191;SO61222;600;17;2;323,994;647,988
48327;2838;SO61224;604;17;2;323,994;647,988
48328;2838;SO61224;584;17;2;323,994;647,988
48369;200;SO61227;584;17;2;323,994;647,988
48487;2114;SO61230;597;17;2;323,994;647,988
48488;2114;SO61230;598;17;2;323,994;647,988
48652;2468;SO61240;584;17;2;323,994;647,988
48817;3550;SO61249;584;17;2;323,994;647,988
49150;984;SO63136;584;17;2;323,994;647,988
49487;3430;SO63170;600;17;2;323,994;647,988
49551;3414;SO63173;584;17;2;323,994;647,988
49578;890;SO63174;584;17;2;323,994;647,988
49722;2034;SO63181;604;17;2;323,994;647,988
49982;3202;SO63210;604;17;2;323,994;647,988
50505;1532;SO63249;584;17;2;323,994;647,988
50563;101;SO63252;598;17;2;323,994;647,988
50611;2457;SO63257;604;17;2;323,994;647,988
50629;417;SO63261;584;17;2;323,994;647,988
50634;482;SO63262;584;17;2;323,994;647,988
50672;3093;SO63264;584;17;2;323,994;647,988
50686;1265;SO63266;599;17;2;323,994;647,988
50803;2009;SO63281;597;17;2;323,994;647,988
50857;127;SO63283;598;17;2;323,994;647,988
50960;1181;SO63290;599;17;2;323,994;647,988
50961;1181;SO63290;600;17;2;323,994;647,988
50962;1181;SO63290;597;17;2;323,994;647,988
50982;2490;SO63291;600;17;2;323,994;647,988
50983;2490;SO63291;598;17;2;323,994;647,988
51061;3492;SO65154;597;17;2;323,994;647,988
51062;3492;SO65154;599;17;2;323,994;647,988
51082;2666;SO65155;598;17;2;323,994;647,988
51083;2666;SO65155;600;17;2;323,994;647,988
51396;1012;SO65173;604;17;2;323,994;647,988
51588;275;SO65183;604;17;2;323,994;647,988
51634;1275;SO65188;599;17;2;323,994;647,988
51722;2644;SO65195;597;17;2;323,994;647,988
51723;2644;SO65195;600;17;2;323,994;647,988
51724;2644;SO65195;596;17;2;323,994;647,988
51863;2473;SO65205;584;17;2;323,994;647,988
51880;757;SO65206;597;17;2;323,994;647,988
51881;757;SO65206;598;17;2;323,994;647,988
52007;2595;SO65215;584;17;2;323,994;647,988
52113;3421;SO65224;599;17;2;323,994;647,988
52114;3421;SO65224;597;17;2;323,994;647,988
52171;3555;SO65228;598;17;2;323,994;647,988
52172;3555;SO65228;600;17;2;323,994;647,988
52260;1208;SO65235;596;17;2;323,994;647,988
52271;1208;SO65235;600;17;2;323,994;647,988
52272;1208;SO65235;598;17;2;323,994;647,988
52306;2898;SO65236;584;17;2;323,994;647,988
52692;1533;SO65263;596;17;2;323,994;647,988
52747;614;SO65269;600;17;2;323,994;647,988
52764;3395;SO65271;584;17;2;323,994;647,988
52982;394;SO65303;600;17;2;323,994;647,988
53112;1690;SO65312;599;17;2;323,994;647,988
53232;1991;SO67260;598;17;2;323,994;647,988
53317;2982;SO67263;598;17;2;323,994;647,988
53435;1038;SO67270;584;17;2;323,994;647,988
53463;2925;SO67271;604;17;2;323,994;647,988
53592;36;SO67274;600;17;2;323,994;647,988
53593;36;SO67274;599;17;2;323,994;647,988
53625;3187;SO67276;596;17;2;323,994;647,988
53626;3187;SO67276;598;17;2;323,994;647,988
53627;3187;SO67276;599;17;2;323,994;647,988
53673;2006;SO67277;598;17;2;323,994;647,988
53674;2006;SO67277;597;17;2;323,994;647,988
53845;2913;SO67284;599;17;2;323,994;647,988
53846;2913;SO67284;596;17;2;323,994;647,988
54050;1474;SO67294;584;17;2;323,994;647,988
54129;1691;SO67297;600;17;2;323,994;647,988
54904;2533;SO67347;584;17;2;323,994;647,988
54949;2057;SO67348;599;17;2;323,994;647,988
55281;1497;SO69408;599;17;2;323,994;647,988
55464;449;SO69417;584;17;2;323,994;647,988
55503;2550;SO69418;599;17;2;323,994;647,988
55592;1485;SO69422;599;17;2;323,994;647,988
56178;3378;SO69456;596;17;2;323,994;647,988
56179;3378;SO69456;599;17;2;323,994;647,988
56282;3267;SO69464;599;17;2;323,994;647,988
56440;2579;SO69468;599;17;2;323,994;647,988
56716;1779;SO69500;599;17;2;323,994;647,988
56959;2065;SO69513;584;17;2;323,994;647,988
57061;828;SO69520;596;17;2;323,994;647,988
57237;33;SO69528;600;17;2;323,994;647,988
57530;829;SO69542;584;17;2;323,994;647,988
57627;78;SO69546;584;17;2;323,994;647,988
57743;798;SO69560;600;17;2;323,994;647,988
57764;2561;SO69561;598;17;2;323,994;647,988
57880;2530;SO71779;596;17;2;323,994;647,988
57881;2530;SO71779;597;17;2;323,994;647,988
57919;3473;SO71780;596;17;2;323,994;647,988
57920;3473;SO71780;600;17;2;323,994;647,988
58388;2606;SO71798;604;17;2;323,994;647,988
58389;2606;SO71798;584;17;2;323,994;647,988
58466;3218;SO71801;584;17;2;323,994;647,988
58637;1087;SO71806;600;17;2;323,994;647,988
58795;2510;SO71819;596;17;2;323,994;647,988
58796;2510;SO71819;600;17;2;323,994;647,988
58797;2510;SO71819;597;17;2;323,994;647,988
58952;3589;SO71826;598;17;2;323,994;647,988
59019;774;SO71829;596;17;2;323,994;647,988
59098;3363;SO71832;597;17;2;323,994;647,988
59216;1469;SO71836;599;17;2;323,994;647,988
59256;2597;SO71837;604;17;2;323,994;647,988
59257;2597;SO71837;584;17;2;323,994;647,988
59345;951;SO71841;598;17;2;323,994;647,988
59638;10;SO71857;584;17;2;323,994;647,988
59699;2486;SO71864;604;17;2;323,994;647,988
59816;1588;SO71880;596;17;2;323,994;647,988
60174;232;SO71896;597;17;2;323,994;647,988
60294;93;SO71902;598;17;2;323,994;647,988
8463;2061;SO46604;421;3;2;196,329;392,658
8573;929;SO46608;421;3;2;196,329;392,658
8913;393;SO46624;421;3;2;196,329;392,658
8989;3244;SO46626;421;3;2;196,329;392,658
9260;3011;SO46640;421;3;2;196,329;392,658
9435;1548;SO46647;421;3;2;196,329;392,658
9504;1587;SO46649;421;3;2;196,329;392,658
10142;2134;SO46673;421;3;2;196,329;392,658
10241;1108;SO46932;421;3;2;196,329;392,658
